date,pm25,pm10,o3,no2,so2,co,dd,mm,yy
2017-12-28,162.0,140.0,52.0,28.0,7.0,32.0,28,12,2017
2017-12-29,172.0,126.0,26.0,26.0,6.0,30.0,29,12,2017
2017-12-30,164.0,129.0,8.0,38.0,6.0,42.0,30,12,2017
2017-12-31,163.0,125.0,41.0,19.0,8.0,28.0,31,12,2017
2018-01-01,170.0,127.0,36.0,21.0,7.0,24.0,1,1,2018
2018-01-02,172.0,150.0,28.0,19.0,7.0,32.0,2,1,2018
2018-01-03,184.0,146.0,34.0,18.0,6.0,32.0,3,1,2018
2018-01-04,152.0,111.0,34.0,19.0,6.0,23.0,4,1,2018
2018-01-05,161.0,112.0,24.0,21.0,7.0,27.0,5,1,2018
2018-01-06,153.0,90.0,38.0,14.0,8.0,23.0,6,1,2018
2018-01-07,117.0,98.0,38.0,16.0,8.0,22.0,7,1,2018
2018-01-08,149.0,139.0,47.0,15.0,7.0,19.0,8,1,2018
2018-01-09,178.0,132.0,31.0,17.0,7.0,22.0,9,1,2018
2018-01-10,171.0,126.0,46.0,12.0,8.0,18.0,10,1,2018
2018-01-11,170.0,131.0,31.0,16.0,8.0,20.0,11,1,2018
2018-01-12,169.0,124.0,43.0,11.0,8.0,17.0,12,1,2018
2018-01-13,164.0,133.0,37.0,11.0,7.0,19.0,13,1,2018
2018-01-14,161.0,138.0,34.0,13.0,8.0,22.0,14,1,2018
2018-01-15,174.0,112.0,29.0,14.0,7.0,17.0,15,1,2018
2018-01-16,149.0,103.0,31.0,11.0,4.0,14.0,16,1,2018
2018-01-17,142.0,92.0,33.0,13.0,8.0,11.0,17,1,2018
2018-01-18,136.0,93.0,25.0,13.0,10.0,12.0,18,1,2018
2018-01-19,127.0,89.0,33.0,13.0,10.0,10.0,19,1,2018
2018-01-20,122.0,96.0,37.0,15.0,9.0,11.0,20,1,2018
2018-01-21,129.0,103.0,28.0,13.0,9.0,12.0,21,1,2018
2018-01-22,144.0,87.0,12.0,6.0,7.0,7.0,22,1,2018
2018-01-23,136.0,88.0,4.0,12.0,7.0,8.0,23,1,2018
2018-01-24,111.0,109.0,4.0,15.0,8.0,10.0,24,1,2018
2018-01-25,144.0,135.0,3.0,20.0,10.0,11.0,25,1,2018
2018-01-26,151.0,73.0,2.0,17.0,10.0,11.0,26,1,2018
2018-01-27,107.0,80.0,1.0,16.0,10.0,9.0,27,1,2018
2018-01-28,138.0,102.0,1.0,15.0,13.0,10.0,28,1,2018
2018-01-29,158.0,124.0,1.0,17.0,20.0,13.0,29,1,2018
2018-01-30,163.0,113.0,34.0,19.0,16.0,13.0,30,1,2018
2018-01-31,178.0,219.0,46.0,27.0,15.0,13.0,31,1,2018
2018-02-01,323.0,220.0,45.0,25.0,15.0,11.0,1,2,2018
2018-02-02,310.0,101.0,27.0,20.0,18.0,10.0,2,2,2018
2018-02-03,272.0,120.0,86.0,40.0,17.0,16.0,3,2,2018
2018-02-04,126.0,125.0,25.0,25.0,13.0,14.0,4,2,2018
2018-02-05,159.0,156.0,24.0,21.0,16.0,15.0,5,2,2018
2018-02-06,167.0,137.0,20.0,17.0,14.0,14.0,6,2,2018
2018-02-07,169.0,136.0,16.0,11.0,12.0,14.0,7,2,2018
2018-02-08,155.0,72.0,12.0,12.0,11.0,12.0,8,2,2018
2018-02-09,100.0,80.0,10.0,12.0,12.0,14.0,9,2,2018
2018-02-10,94.0,69.0,12.0,8.0,11.0,12.0,10,2,2018
2018-02-11,63.0,61.0,19.0,8.0,12.0,11.0,11,2,2018
2018-02-12,88.0,74.0,28.0,13.0,13.0,13.0,12,2,2018
2018-02-13,90.0,103.0,15.0,17.0,12.0,13.0,13,2,2018
2018-02-14,165.0,87.0,30.0,12.0,8.0,9.0,14,2,2018
2018-02-15,126.0,93.0,35.0,10.0,8.0,8.0,15,2,2018
2018-02-16,133.0,91.0,37.0,11.0,9.0,9.0,16,2,2018
2018-02-17,127.0,94.0,37.0,13.0,10.0,8.0,17,2,2018
2018-02-18,124.0,116.0,55.0,15.0,11.0,9.0,18,2,2018
2018-02-19,148.0,122.0,96.0,17.0,15.0,10.0,19,2,2018
2018-02-20,145.0,108.0,91.0,14.0,12.0,10.0,20,2,2018
2018-02-21,151.0,133.0,46.0,6.0,9.0,13.0,21,2,2018
2018-02-22,174.0,110.0,31.0,29.0,8.0,12.0,22,2,2018
2018-02-23,149.0,126.0,38.0,51.0,10.0,14.0,23,2,2018
2018-02-24,161.0,117.0,53.0,15.0,10.0,15.0,24,2,2018
2018-02-25,153.0,113.0,37.0,15.0,11.0,14.0,25,2,2018
2018-02-26,156.0,132.0,41.0,29.0,11.0,16.0,26,2,2018
2018-02-27,143.0,144.0,56.0,91.0,12.0,17.0,27,2,2018
2018-02-28,170.0,143.0,37.0,15.0,12.0,17.0,28,2,2018
2018-03-01,165.0,163.0,37.0,24.0,9.0,18.0,1,3,2018
2018-03-02,194.0,138.0,23.0,23.0,9.0,17.0,2,3,2018
2018-03-03,142.0,89.0,24.0,12.0,9.0,15.0,3,3,2018
2018-03-04,121.0,81.0,29.0,14.0,8.0,15.0,4,3,2018
2018-03-05,117.0,82.0,35.0,19.0,9.0,16.0,5,3,2018
2018-03-06,123.0,73.0,21.0,13.0,9.0,15.0,6,3,2018
2018-03-07,101.0,70.0,18.0,17.0,8.0,15.0,7,3,2018
2018-03-08,94.0,74.0,23.0,22.0,9.0,16.0,8,3,2018
2018-03-09,107.0,70.0,33.0,8.0,9.0,15.0,9,3,2018
2018-03-10,97.0,75.0,32.0,17.0,10.0,16.0,10,3,2018
2018-03-11,102.0,97.0,43.0,24.0,15.0,15.0,11,3,2018
2018-03-12,131.0,71.0,103.0,18.0,15.0,12.0,12,3,2018
2018-03-13,120.0,66.0,28.0,15.0,10.0,11.0,13,3,2018
2018-03-14,92.0,72.0,208.0,14.0,9.0,11.0,14,3,2018
2018-03-15,122.0,99.0,62.0,16.0,11.0,13.0,15,3,2018
2018-03-16,139.0,90.0,52.0,12.0,10.0,13.0,16,3,2018
2018-03-17,130.0,69.0,52.0,12.0,10.0,12.0,17,3,2018
2018-03-18,89.0,54.0,44.0,11.0,10.0,12.0,18,3,2018
2018-03-19,86.0,79.0,57.0,10.0,13.0,13.0,19,3,2018
2018-03-20,108.0,56.0,33.0,5.0,20.0,12.0,20,3,2018
2018-03-21,83.0,88.0,25.0,11.0,12.0,16.0,21,3,2018
2018-03-22,142.0,92.0,30.0,12.0,15.0,15.0,22,3,2018
2018-03-23,120.0,102.0,44.0,10.0,15.0,15.0,23,3,2018
2018-03-24,124.0,106.0,48.0,14.0,17.0,21.0,24,3,2018
2018-03-25,147.0,117.0,53.0,15.0,23.0,19.0,25,3,2018
2018-03-26,160.0,76.0,49.0,8.0,10.0,9.0,26,3,2018
2018-03-27,143.0,74.0,36.0,7.0,9.0,12.0,27,3,2018
2018-03-28,254.0,61.0,31.0,7.0,11.0,10.0,28,3,2018
2018-03-29,118.0,62.0,31.0,10.0,13.0,10.0,29,3,2018
2018-03-30,135.0,71.0,25.0,8.0,13.0,10.0,30,3,2018
2018-03-31,135.0,70.0,107.0,15.0,19.0,12.0,31,3,2018
2018-04-01,139.0,58.0,31.0,10.0,14.0,11.0,1,4,2018
2018-04-02,110.0,58.0,37.0,10.0,14.0,11.0,2,4,2018
2018-04-03,82.0,61.0,33.0,7.0,10.0,10.0,3,4,2018
2018-04-04,86.0,62.0,39.0,15.0,10.0,10.0,4,4,2018
2018-04-05,89.0,71.0,32.0,24.0,12.0,11.0,5,4,2018
2018-04-06,104.0,68.0,29.0,16.0,12.0,11.0,6,4,2018
2018-04-07,102.0,65.0,25.0,13.0,12.0,12.0,7,4,2018
2018-04-08,96.0,74.0,24.0,15.0,13.0,13.0,8,4,2018
2018-04-09,110.0,71.0,35.0,9.0,12.0,12.0,9,4,2018
2018-04-10,100.0,68.0,39.0,11.0,12.0,12.0,10,4,2018
2018-04-11,103.0,65.0,41.0,9.0,12.0,11.0,11,4,2018
2018-04-12,93.0,58.0,36.0,10.0,10.0,11.0,12,4,2018
2018-04-13,84.0,58.0,35.0,9.0,10.0,11.0,13,4,2018
2018-04-14,91.0,51.0,36.0,6.0,11.0,11.0,14,4,2018
2018-04-15,74.0,54.0,40.0,7.0,11.0,11.0,15,4,2018
2018-04-16,82.0,65.0,44.0,13.0,9.0,12.0,16,4,2018
2018-04-17,106.0,61.0,43.0,10.0,11.0,12.0,17,4,2018
2018-04-18,98.0,61.0,30.0,16.0,15.0,14.0,18,4,2018
2018-04-19,94.0,61.5,35.5,10.0,12.0,11.0,19,4,2018
2018-04-20,96.0,61.5,35.5,10.0,12.0,11.0,20,4,2018
2018-04-21,96.0,61.5,35.5,10.0,12.0,11.0,21,4,2018
2018-04-22,96.0,61.5,35.5,10.0,12.0,11.0,22,4,2018
2018-04-23,96.0,61.5,35.5,10.0,12.0,11.0,23,4,2018
2018-04-24,96.0,61.5,35.5,10.0,12.0,11.0,24,4,2018
2018-04-25,96.0,61.5,35.5,10.0,12.0,11.0,25,4,2018
2018-04-26,96.0,61.5,35.5,10.0,12.0,11.0,26,4,2018
2018-04-27,96.0,61.5,35.5,10.0,12.0,11.0,27,4,2018
2018-04-28,96.0,61.5,35.5,10.0,12.0,11.0,28,4,2018
2018-04-29,96.0,61.5,35.5,10.0,12.0,11.0,29,4,2018
2018-04-30,96.0,61.5,35.5,10.0,12.0,11.0,30,4,2018
2018-05-01,137.0,102.0,31.0,16.0,10.0,15.0,1,5,2018
2018-05-02,137.0,102.0,31.0,16.0,10.0,15.0,2,5,2018
2018-05-03,137.0,102.0,31.0,16.0,10.0,15.0,3,5,2018
2018-05-04,137.0,102.0,31.0,16.0,10.0,15.0,4,5,2018
2018-05-05,137.0,102.0,31.0,16.0,10.0,15.0,5,5,2018
2018-05-06,137.0,102.0,31.0,16.0,10.0,15.0,6,5,2018
2018-05-07,137.0,102.0,31.0,16.0,10.0,15.0,7,5,2018
2018-05-08,137.0,102.0,31.0,16.0,10.0,15.0,8,5,2018
2018-05-09,137.0,102.0,31.0,16.0,10.0,15.0,9,5,2018
2018-05-10,137.0,102.0,31.0,16.0,10.0,15.0,10,5,2018
2018-05-11,137.0,102.0,31.0,16.0,10.0,15.0,11,5,2018
2018-05-12,137.0,102.0,31.0,16.0,10.0,15.0,12,5,2018
2018-05-13,137.0,102.0,31.0,16.0,10.0,15.0,13,5,2018
2018-05-14,137.0,102.0,31.0,16.0,10.0,15.0,14,5,2018
2018-05-15,137.0,102.0,31.0,16.0,10.0,15.0,15,5,2018
2018-05-16,137.0,102.0,31.0,16.0,10.0,15.0,16,5,2018
2018-05-17,137.0,102.0,31.0,16.0,10.0,15.0,17,5,2018
2018-05-18,137.0,102.0,31.0,16.0,10.0,15.0,18,5,2018
2018-05-19,137.0,102.0,31.0,16.0,10.0,15.0,19,5,2018
2018-05-20,137.0,102.0,31.0,16.0,10.0,15.0,20,5,2018
2018-05-21,137.0,102.0,31.0,16.0,10.0,15.0,21,5,2018
2018-05-22,137.0,102.0,31.0,16.0,10.0,15.0,22,5,2018
2018-05-23,137.0,102.0,31.0,16.0,10.0,15.0,23,5,2018
2018-05-24,137.0,102.0,31.0,16.0,10.0,15.0,24,5,2018
2018-05-25,137.0,102.0,31.0,16.0,10.0,15.0,25,5,2018
2018-05-26,137.0,102.0,31.0,16.0,10.0,15.0,26,5,2018
2018-05-27,137.0,102.0,31.0,16.0,10.0,15.0,27,5,2018
2018-05-28,137.0,102.0,31.0,16.0,10.0,15.0,28,5,2018
2018-05-29,137.0,102.0,31.0,16.0,10.0,15.0,29,5,2018
2018-05-30,137.0,102.0,31.0,16.0,10.0,15.0,30,5,2018
2018-05-31,137.0,102.0,31.0,16.0,10.0,15.0,31,5,2018
2018-06-01,137.0,102.0,31.0,16.0,10.0,15.0,1,6,2018
2018-06-02,137.0,102.0,31.0,16.0,10.0,15.0,2,6,2018
2018-06-03,137.0,102.0,31.0,16.0,10.0,15.0,3,6,2018
2018-06-04,137.0,102.0,31.0,16.0,10.0,15.0,4,6,2018
2018-06-05,137.0,102.0,31.0,16.0,10.0,15.0,5,6,2018
2018-06-06,137.0,102.0,31.0,16.0,10.0,15.0,6,6,2018
2018-06-07,137.0,102.0,31.0,16.0,10.0,15.0,7,6,2018
2018-06-08,137.0,102.0,31.0,16.0,10.0,15.0,8,6,2018
2018-06-09,137.0,102.0,31.0,16.0,10.0,15.0,9,6,2018
2018-06-10,137.0,102.0,31.0,16.0,10.0,15.0,10,6,2018
2018-06-11,137.0,102.0,31.0,16.0,10.0,15.0,11,6,2018
2018-06-12,137.0,102.0,31.0,16.0,10.0,15.0,12,6,2018
2018-06-13,137.0,102.0,31.0,16.0,10.0,15.0,13,6,2018
2018-06-14,137.0,102.0,31.0,16.0,10.0,15.0,14,6,2018
2018-06-15,137.0,102.0,31.0,16.0,10.0,15.0,15,6,2018
2018-06-16,137.0,102.0,31.0,16.0,10.0,15.0,16,6,2018
2018-06-17,137.0,102.0,31.0,16.0,10.0,15.0,17,6,2018
2018-06-18,137.0,102.0,31.0,16.0,10.0,15.0,18,6,2018
2018-06-19,137.0,102.0,31.0,16.0,10.0,15.0,19,6,2018
2018-06-20,137.0,102.0,31.0,16.0,10.0,15.0,20,6,2018
2018-06-21,137.0,102.0,31.0,16.0,10.0,15.0,21,6,2018
2018-06-22,137.0,102.0,31.0,16.0,10.0,15.0,22,6,2018
2018-06-23,137.0,102.0,31.0,16.0,10.0,15.0,23,6,2018
2018-06-24,137.0,102.0,31.0,16.0,10.0,15.0,24,6,2018
2018-06-25,137.0,102.0,31.0,16.0,10.0,15.0,25,6,2018
2018-06-26,137.0,102.0,31.0,16.0,10.0,15.0,26,6,2018
2018-06-27,137.0,102.0,31.0,16.0,10.0,15.0,27,6,2018
2018-06-28,137.0,102.0,31.0,16.0,10.0,15.0,28,6,2018
2018-06-29,137.0,102.0,31.0,16.0,10.0,15.0,29,6,2018
2018-06-30,137.0,102.0,31.0,16.0,10.0,15.0,30,6,2018
2018-07-01,137.0,102.0,31.0,16.0,10.0,15.0,1,7,2018
2018-07-02,137.0,102.0,31.0,16.0,10.0,15.0,2,7,2018
2018-07-03,137.0,102.0,31.0,16.0,10.0,15.0,3,7,2018
2018-07-04,137.0,102.0,31.0,16.0,10.0,15.0,4,7,2018
2018-07-05,137.0,102.0,31.0,16.0,10.0,15.0,5,7,2018
2018-07-06,137.0,102.0,31.0,16.0,10.0,15.0,6,7,2018
2018-07-07,137.0,102.0,31.0,16.0,10.0,15.0,7,7,2018
2018-07-08,137.0,102.0,31.0,16.0,10.0,15.0,8,7,2018
2018-07-09,137.0,102.0,31.0,16.0,10.0,15.0,9,7,2018
2018-07-10,137.0,102.0,31.0,16.0,10.0,15.0,10,7,2018
2018-07-11,137.0,102.0,31.0,16.0,10.0,15.0,11,7,2018
2018-07-12,137.0,102.0,31.0,16.0,10.0,15.0,12,7,2018
2018-07-13,137.0,102.0,31.0,16.0,10.0,15.0,13,7,2018
2018-07-14,137.0,102.0,31.0,16.0,10.0,15.0,14,7,2018
2018-07-15,137.0,102.0,31.0,16.0,10.0,15.0,15,7,2018
2018-07-16,137.0,102.0,31.0,16.0,10.0,15.0,16,7,2018
2018-07-17,137.0,102.0,31.0,16.0,10.0,15.0,17,7,2018
2018-07-18,137.0,102.0,31.0,16.0,10.0,15.0,18,7,2018
2018-07-19,137.0,102.0,31.0,16.0,10.0,15.0,19,7,2018
2018-07-20,137.0,102.0,31.0,16.0,10.0,15.0,20,7,2018
2018-07-21,137.0,102.0,31.0,16.0,10.0,15.0,21,7,2018
2018-07-22,137.0,102.0,31.0,16.0,10.0,15.0,22,7,2018
2018-07-23,137.0,102.0,31.0,16.0,10.0,15.0,23,7,2018
2018-07-24,137.0,102.0,31.0,16.0,10.0,15.0,24,7,2018
2018-07-25,137.0,102.0,31.0,16.0,10.0,15.0,25,7,2018
2018-07-26,137.0,102.0,31.0,16.0,10.0,15.0,26,7,2018
2018-07-27,137.0,102.0,31.0,16.0,10.0,15.0,27,7,2018
2018-07-28,137.0,102.0,31.0,16.0,10.0,15.0,28,7,2018
2018-07-29,137.0,102.0,31.0,16.0,10.0,15.0,29,7,2018
2018-07-30,137.0,102.0,31.0,16.0,10.0,15.0,30,7,2018
2018-07-31,137.0,102.0,31.0,16.0,10.0,15.0,31,7,2018
2018-08-01,137.0,102.0,31.0,16.0,10.0,15.0,1,8,2018
2018-08-02,137.0,102.0,31.0,16.0,10.0,15.0,2,8,2018
2018-08-03,137.0,102.0,31.0,16.0,10.0,15.0,3,8,2018
2018-08-04,137.0,102.0,31.0,16.0,10.0,15.0,4,8,2018
2018-08-05,137.0,102.0,31.0,16.0,10.0,15.0,5,8,2018
2018-08-06,137.0,102.0,31.0,16.0,10.0,15.0,6,8,2018
2018-08-07,137.0,102.0,31.0,16.0,10.0,15.0,7,8,2018
2018-08-08,137.0,102.0,31.0,16.0,10.0,15.0,8,8,2018
2018-08-09,137.0,102.0,31.0,16.0,10.0,15.0,9,8,2018
2018-08-10,137.0,102.0,31.0,16.0,10.0,15.0,10,8,2018
2018-08-11,137.0,102.0,31.0,16.0,10.0,15.0,11,8,2018
2018-08-12,137.0,102.0,31.0,16.0,10.0,15.0,12,8,2018
2018-08-13,137.0,102.0,31.0,16.0,10.0,15.0,13,8,2018
2018-08-14,137.0,102.0,31.0,16.0,10.0,15.0,14,8,2018
2018-08-15,137.0,102.0,31.0,16.0,10.0,15.0,15,8,2018
2018-08-16,137.0,102.0,31.0,16.0,10.0,15.0,16,8,2018
2018-08-17,137.0,102.0,31.0,16.0,10.0,15.0,17,8,2018
2018-08-18,137.0,102.0,31.0,16.0,10.0,15.0,18,8,2018
2018-08-19,137.0,102.0,31.0,16.0,10.0,15.0,19,8,2018
2018-08-20,137.0,102.0,31.0,16.0,10.0,15.0,20,8,2018
2018-08-21,137.0,102.0,31.0,16.0,10.0,15.0,21,8,2018
2018-08-22,137.0,102.0,31.0,16.0,10.0,15.0,22,8,2018
2018-08-23,137.0,102.0,31.0,16.0,10.0,15.0,23,8,2018
2018-08-24,137.0,102.0,31.0,16.0,10.0,15.0,24,8,2018
2018-08-25,137.0,102.0,31.0,16.0,10.0,15.0,25,8,2018
2018-08-26,137.0,102.0,31.0,16.0,10.0,15.0,26,8,2018
2018-08-27,137.0,102.0,31.0,16.0,10.0,15.0,27,8,2018
2018-08-28,137.0,102.0,31.0,16.0,10.0,15.0,28,8,2018
2018-08-29,137.0,102.0,31.0,16.0,10.0,15.0,29,8,2018
2018-08-30,137.0,102.0,31.0,16.0,10.0,15.0,30,8,2018
2018-08-31,137.0,102.0,31.0,16.0,10.0,15.0,31,8,2018
2018-09-01,137.0,102.0,31.0,16.0,10.0,15.0,1,9,2018
2018-09-02,137.0,102.0,31.0,16.0,10.0,15.0,2,9,2018
2018-09-03,137.0,102.0,31.0,16.0,10.0,15.0,3,9,2018
2018-09-04,137.0,102.0,31.0,16.0,10.0,15.0,4,9,2018
2018-09-05,137.0,102.0,31.0,16.0,10.0,15.0,5,9,2018
2018-09-06,137.0,102.0,31.0,16.0,10.0,15.0,6,9,2018
2018-09-07,137.0,102.0,31.0,16.0,10.0,15.0,7,9,2018
2018-09-08,137.0,102.0,31.0,16.0,10.0,15.0,8,9,2018
2018-09-09,137.0,102.0,31.0,16.0,10.0,15.0,9,9,2018
2018-09-10,137.0,102.0,31.0,16.0,10.0,15.0,10,9,2018
2018-09-11,137.0,102.0,31.0,16.0,10.0,15.0,11,9,2018
2018-09-12,137.0,102.0,31.0,16.0,10.0,15.0,12,9,2018
2018-09-13,137.0,102.0,31.0,16.0,10.0,15.0,13,9,2018
2018-09-14,137.0,102.0,31.0,16.0,10.0,15.0,14,9,2018
2018-09-15,137.0,102.0,31.0,16.0,10.0,15.0,15,9,2018
2018-09-16,137.0,102.0,31.0,16.0,10.0,15.0,16,9,2018
2018-09-17,137.0,102.0,31.0,16.0,10.0,15.0,17,9,2018
2018-09-18,137.0,102.0,31.0,16.0,10.0,15.0,18,9,2018
2018-09-19,137.0,102.0,31.0,16.0,10.0,15.0,19,9,2018
2018-09-20,137.0,102.0,31.0,16.0,10.0,15.0,20,9,2018
2018-09-21,137.0,102.0,31.0,16.0,10.0,15.0,21,9,2018
2018-09-22,137.0,102.0,31.0,16.0,10.0,15.0,22,9,2018
2018-09-23,137.0,102.0,31.0,16.0,10.0,15.0,23,9,2018
2018-09-24,137.0,102.0,31.0,16.0,10.0,15.0,24,9,2018
2018-09-25,137.0,102.0,31.0,16.0,10.0,15.0,25,9,2018
2018-09-26,137.0,102.0,31.0,16.0,10.0,15.0,26,9,2018
2018-09-27,137.0,102.0,31.0,16.0,10.0,15.0,27,9,2018
2018-09-28,137.0,102.0,31.0,16.0,10.0,15.0,28,9,2018
2018-09-29,137.0,102.0,31.0,16.0,10.0,15.0,29,9,2018
2018-09-30,137.0,102.0,31.0,16.0,10.0,15.0,30,9,2018
2018-10-01,137.0,102.0,31.0,16.0,10.0,15.0,1,10,2018
2018-10-02,137.0,102.0,31.0,16.0,10.0,15.0,2,10,2018
2018-10-03,137.0,102.0,31.0,16.0,10.0,15.0,3,10,2018
2018-10-04,137.0,102.0,31.0,16.0,10.0,15.0,4,10,2018
2018-10-05,137.0,102.0,31.0,16.0,10.0,15.0,5,10,2018
2018-10-06,137.0,102.0,31.0,16.0,10.0,15.0,6,10,2018
2018-10-07,137.0,102.0,31.0,16.0,10.0,15.0,7,10,2018
2018-10-08,137.0,102.0,31.0,16.0,10.0,15.0,8,10,2018
2018-10-09,137.0,102.0,31.0,16.0,10.0,15.0,9,10,2018
2018-10-10,137.0,102.0,31.0,16.0,10.0,15.0,10,10,2018
2018-10-11,137.0,102.0,31.0,16.0,10.0,15.0,11,10,2018
2018-10-12,137.0,102.0,31.0,16.0,10.0,15.0,12,10,2018
2018-10-13,137.0,102.0,31.0,16.0,10.0,15.0,13,10,2018
2018-10-14,137.0,102.0,31.0,16.0,10.0,15.0,14,10,2018
2018-10-15,137.0,102.0,31.0,16.0,10.0,15.0,15,10,2018
2018-10-16,137.0,102.0,31.0,16.0,10.0,15.0,16,10,2018
2018-10-17,137.0,102.0,31.0,16.0,10.0,15.0,17,10,2018
2018-10-18,137.0,102.0,31.0,16.0,10.0,15.0,18,10,2018
2018-10-19,137.0,102.0,31.0,16.0,10.0,15.0,19,10,2018
2018-10-20,137.0,102.0,31.0,16.0,10.0,15.0,20,10,2018
2018-10-21,137.0,102.0,31.0,16.0,10.0,15.0,21,10,2018
2018-10-22,137.0,102.0,31.0,16.0,10.0,15.0,22,10,2018
2018-10-23,137.0,102.0,31.0,16.0,10.0,15.0,23,10,2018
2018-10-24,137.0,102.0,31.0,16.0,10.0,15.0,24,10,2018
2018-10-25,137.0,102.0,31.0,16.0,10.0,15.0,25,10,2018
2018-10-26,137.0,102.0,31.0,16.0,10.0,15.0,26,10,2018
2018-10-27,137.0,102.0,31.0,16.0,10.0,15.0,27,10,2018
2018-10-28,137.0,102.0,31.0,16.0,10.0,15.0,28,10,2018
2018-10-29,137.0,102.0,31.0,16.0,10.0,15.0,29,10,2018
2018-10-30,137.0,102.0,31.0,16.0,10.0,15.0,30,10,2018
2018-10-31,137.0,102.0,31.0,16.0,10.0,15.0,31,10,2018
2018-11-01,137.0,119.0,31.0,18.0,8.0,24.0,1,11,2018
2018-11-02,137.0,119.0,31.0,18.0,8.0,24.0,2,11,2018
2018-11-03,137.0,119.0,31.0,18.0,8.0,24.0,3,11,2018
2018-11-04,137.0,119.0,31.0,18.0,8.0,24.0,4,11,2018
2018-11-05,137.0,119.0,31.0,18.0,8.0,24.0,5,11,2018
2018-11-06,137.0,119.0,31.0,18.0,8.0,24.0,6,11,2018
2018-11-07,137.0,119.0,31.0,18.0,8.0,24.0,7,11,2018
2018-11-08,137.0,119.0,31.0,18.0,8.0,24.0,8,11,2018
2018-11-09,137.0,119.0,31.0,18.0,8.0,24.0,9,11,2018
2018-11-10,137.0,119.0,31.0,18.0,8.0,24.0,10,11,2018
2018-11-11,137.0,119.0,31.0,18.0,8.0,24.0,11,11,2018
2018-11-12,137.0,119.0,31.0,18.0,8.0,24.0,12,11,2018
2018-11-13,137.0,119.0,31.0,18.0,8.0,24.0,13,11,2018
2018-11-14,137.0,119.0,31.0,18.0,8.0,24.0,14,11,2018
2018-11-15,137.0,119.0,31.0,18.0,8.0,24.0,15,11,2018
2018-11-16,137.0,119.0,31.0,18.0,8.0,24.0,16,11,2018
2018-11-17,137.0,119.0,31.0,18.0,8.0,24.0,17,11,2018
2018-11-18,137.0,119.0,31.0,18.0,8.0,24.0,18,11,2018
2018-11-19,137.0,119.0,31.0,18.0,8.0,24.0,19,11,2018
2018-11-20,137.0,119.0,31.0,18.0,8.0,24.0,20,11,2018
2018-11-21,137.0,119.0,31.0,18.0,8.0,24.0,21,11,2018
2018-11-22,137.0,119.0,31.0,18.0,8.0,24.0,22,11,2018
2018-11-23,137.0,119.0,31.0,18.0,8.0,24.0,23,11,2018
2018-11-24,137.0,119.0,31.0,18.0,8.0,24.0,24,11,2018
2018-11-25,137.0,119.0,31.0,18.0,8.0,24.0,25,11,2018
2018-11-26,137.0,119.0,31.0,18.0,8.0,24.0,26,11,2018
2018-11-27,137.0,119.0,31.0,18.0,8.0,24.0,27,11,2018
2018-11-28,137.0,119.0,31.0,18.0,8.0,24.0,28,11,2018
2018-11-29,137.0,119.0,31.0,18.0,8.0,24.0,29,11,2018
2018-11-30,137.0,119.0,31.0,18.0,8.0,24.0,30,11,2018
2018-12-01,153.0,118.0,37.0,16.0,9.0,20.0,1,12,2018
2018-12-02,152.0,132.0,49.0,19.0,8.0,17.0,2,12,2018
2018-12-03,161.0,113.0,35.0,29.0,7.0,21.0,3,12,2018
2018-12-04,153.0,130.0,22.0,32.0,8.0,31.0,4,12,2018
2018-12-05,155.0,83.0,18.0,10.0,10.0,13.0,5,12,2018
2018-12-06,119.0,106.0,19.0,21.0,9.0,18.0,6,12,2018
2018-12-07,137.0,117.0,22.0,21.0,11.0,20.0,7,12,2018
2018-12-08,145.0,108.0,22.0,20.0,11.0,19.0,8,12,2018
2018-12-09,136.0,99.0,22.0,19.0,9.0,16.0,9,12,2018
2018-12-10,130.0,113.0,19.0,37.0,9.0,20.0,10,12,2018
2018-12-11,137.0,106.0,22.0,22.0,10.0,18.0,11,12,2018
2018-12-12,152.0,106.0,22.0,22.0,10.0,18.0,12,12,2018
2018-12-13,152.0,106.0,22.0,22.0,10.0,18.0,13,12,2018
2018-12-14,152.0,102.0,17.0,20.0,15.0,16.0,14,12,2018
2018-12-15,141.0,100.0,21.0,16.0,16.0,16.0,15,12,2018
2018-12-16,146.0,90.0,22.0,17.0,11.0,15.0,16,12,2018
2018-12-17,133.0,106.0,26.0,22.0,11.0,17.0,17,12,2018
2018-12-18,150.0,93.0,25.0,49.0,10.0,17.0,18,12,2018
2018-12-19,152.0,88.0,20.0,32.0,10.0,15.0,19,12,2018
2018-12-20,120.0,94.0,23.0,30.0,9.0,17.0,20,12,2018
2018-12-21,130.0,113.0,25.0,33.0,9.0,23.0,21,12,2018
2018-12-22,160.0,119.0,25.0,28.0,10.0,23.0,22,12,2018
2018-12-23,170.0,133.0,26.0,27.0,8.0,24.0,23,12,2018
2018-12-24,172.0,124.0,26.0,17.0,11.0,24.0,24,12,2018
2018-12-25,167.0,91.0,21.0,22.0,9.0,16.0,25,12,2018
2018-12-26,155.0,89.0,17.0,22.0,11.0,16.0,26,12,2018
2018-12-27,156.0,99.0,21.0,24.0,13.0,18.0,27,12,2018
2018-12-28,155.0,91.0,18.0,31.0,13.0,18.0,28,12,2018
2018-12-29,152.0,102.0,18.0,30.0,19.0,19.0,29,12,2018
