date,pm25,pm10,o3,no2,so2,co,dd,mm,yy
2021-01-17,305.0,551.0,7.0,30.0,11.0,49.0,17,1,2021
2021-01-18,322.0,317.0,6.0,29.0,10.0,21.0,18,1,2021
2021-01-19,329.0,144.0,9.0,23.0,8.0,13.0,19,1,2021
2021-01-20,202.0,407.0,7.0,43.0,18.0,24.0,20,1,2021
2021-01-21,341.0,408.0,5.0,36.0,10.0,25.0,21,1,2021
2021-01-22,380.0,206.0,16.0,30.0,9.0,14.0,22,1,2021
2021-01-23,262.0,257.0,14.0,27.0,9.0,17.0,23,1,2021
2021-01-24,315.0,192.0,17.0,26.0,10.0,18.0,24,1,2021
2021-01-25,236.0,228.0,54.0,31.0,11.0,13.0,25,1,2021
2021-01-26,287.0,232.0,53.0,37.0,13.0,20.0,26,1,2021
2021-01-27,233.0,337.0,11.0,40.0,14.0,21.0,27,1,2021
2021-01-28,337.0,325.0,3.0,41.0,12.0,16.0,28,1,2021
2021-01-29,316.0,279.0,2.0,39.0,12.0,20.0,29,1,2021
2021-01-30,291.0,341.0,6.0,40.0,15.0,22.0,30,1,2021
2021-01-31,305.0,409.0,4.0,46.0,16.0,25.0,31,1,2021
2021-02-01,360.0,421.0,5.0,47.0,19.0,24.0,1,2,2021
2021-02-02,350.0,231.0,2.0,36.0,14.0,17.0,2,2,2021
2021-02-03,265.0,139.0,2.0,31.0,9.0,12.0,3,2,2021
2021-02-04,212.0,105.0,6.0,29.0,25.0,12.0,4,2,2021
2021-02-05,150.0,119.0,3.0,31.0,12.0,11.0,5,2,2021
2021-02-06,185.0,144.0,4.0,33.0,11.0,14.0,6,2,2021
2021-02-07,212.0,239.0,3.0,34.0,15.0,16.0,7,2,2021
2021-02-08,298.0,205.0,8.0,46.0,13.0,19.0,8,2,2021
2021-02-09,202.0,288.0,7.0,30.0,15.0,19.0,9,2,2021
2021-02-10,288.0,191.0,6.0,28.0,10.0,17.0,10,2,2021
2021-02-11,248.0,257.0,6.0,28.0,7.0,18.0,11,2,2021
2021-02-12,314.0,290.0,6.0,29.0,7.0,25.0,12,2,2021
2021-02-13,309.0,347.0,4.0,27.0,7.0,30.0,13,2,2021
2021-02-14,310.0,163.0,15.0,26.0,7.0,18.0,14,2,2021
2021-02-15,239.0,173.0,4.0,29.0,8.0,15.0,15,2,2021
2021-02-16,236.0,167.0,14.0,28.0,10.0,16.0,16,2,2021
2021-02-17,202.0,174.0,10.0,23.0,6.0,17.0,17,2,2021
2021-02-18,208.0,252.0,7.0,27.0,7.0,19.0,18,2,2021
2021-02-19,261.0,163.0,4.0,31.0,7.0,17.0,19,2,2021
2021-02-20,201.0,213.0,2.0,33.0,7.0,15.0,20,2,2021
2021-02-21,257.0,218.0,2.0,35.0,7.0,15.0,21,2,2021
2021-02-22,240.0,291.0,2.0,37.0,11.0,20.0,22,2,2021
2021-02-23,246.0,348.0,9.0,44.0,13.0,26.0,23,2,2021
2021-02-24,270.0,261.0,3.0,40.0,8.0,21.0,24,2,2021
2021-02-25,243.0,206.0,4.0,37.0,10.0,14.0,25,2,2021
2021-02-26,201.0,125.0,3.0,34.0,10.0,12.0,26,2,2021
2021-02-27,145.0,107.0,3.0,36.0,9.0,10.0,27,2,2021
2021-02-28,149.0,101.0,5.0,35.0,7.0,9.0,28,2,2021
2021-03-01,145.0,101.0,3.0,35.0,8.0,8.0,1,3,2021
2021-03-02,139.0,122.0,3.0,35.0,10.0,10.0,2,3,2021
2021-03-03,201.0,167.0,5.0,43.0,13.0,21.0,3,3,2021
2021-03-04,219.0,116.0,3.0,40.0,10.0,11.0,4,3,2021
2021-03-05,165.0,111.0,2.0,40.0,10.0,11.0,5,3,2021
2021-03-06,177.0,146.0,3.0,39.0,11.0,16.0,6,3,2021
2021-03-07,172.0,155.0,2.0,38.0,8.0,11.0,7,3,2021
2021-03-08,177.0,220.0,2.0,38.0,7.0,12.0,8,3,2021
2021-03-09,209.0,126.0,1.0,16.0,3.0,11.0,9,3,2021
2021-03-10,161.0,182.0,2.0,11.0,4.0,12.0,10,3,2021
2021-03-11,183.0,147.0,4.0,6.0,3.0,8.0,11,3,2021
2021-03-12,147.0,157.0,8.0,7.0,4.0,11.0,12,3,2021
2021-03-13,194.0,118.0,9.0,10.0,5.0,9.0,13,3,2021
2021-03-14,171.0,147.0,8.0,15.0,5.0,9.0,14,3,2021
2021-03-15,188.0,189.0,4.0,14.0,4.0,9.0,15,3,2021
2021-03-16,189.0,203.0,9.0,18.0,6.0,9.0,16,3,2021
2021-03-17,207.0,200.0,17.0,20.0,4.0,11.0,17,3,2021
2021-03-18,177.0,115.0,14.0,18.0,4.0,10.0,18,3,2021
2021-03-19,148.0,125.0,14.0,18.0,5.0,10.0,19,3,2021
2021-03-20,197.0,144.0,16.0,17.0,7.0,10.0,20,3,2021
2021-03-21,209.0,128.0,7.0,17.0,4.0,10.0,21,3,2021
2021-03-22,159.0,112.0,4.0,14.0,3.0,7.0,22,3,2021
2021-03-23,141.0,77.0,15.0,16.0,6.0,7.0,23,3,2021
2021-03-24,154.0,62.0,7.0,13.0,3.0,6.0,24,3,2021
2021-03-25,123.0,60.0,12.0,15.0,3.0,8.0,25,3,2021
2021-03-26,145.0,128.0,15.0,21.0,6.0,11.0,26,3,2021
2021-03-27,193.0,128.0,20.0,17.0,4.0,8.0,27,3,2021
2021-03-28,182.0,128.0,7.0,17.0,5.0,10.0,28,3,2021
2021-03-29,177.0,128.0,7.0,17.0,5.0,10.0,29,3,2021
2021-03-30,177.0,128.0,7.0,17.0,5.0,10.0,30,3,2021
2021-03-31,177.0,128.0,13.0,14.0,2.0,6.0,31,3,2021
2021-04-01,76.0,175.0,15.0,16.0,5.0,7.0,1,4,2021
2021-04-02,130.0,175.0,22.0,20.0,5.0,9.0,2,4,2021
2021-04-03,138.0,175.0,21.0,20.0,5.0,8.0,3,4,2021
2021-04-04,146.0,175.0,29.0,24.0,6.0,10.0,4,4,2021
2021-04-05,165.0,317.0,37.0,25.0,6.0,10.0,5,4,2021
2021-04-06,197.0,175.0,24.0,17.0,3.0,7.0,6,4,2021
2021-04-07,150.0,113.0,20.0,18.0,3.0,8.0,7,4,2021
2021-04-08,124.0,136.0,18.0,21.0,3.0,9.0,8,4,2021
2021-04-09,124.0,150.0,24.0,22.0,4.0,9.0,9,4,2021
2021-04-10,150.0,144.0,22.0,21.0,5.0,9.0,10,4,2021
2021-04-11,146.0,225.0,24.0,24.0,7.0,10.0,11,4,2021
2021-04-12,184.0,212.0,20.0,23.0,7.0,9.0,12,4,2021
2021-04-13,179.0,145.0,18.0,21.0,5.0,7.0,13,4,2021
2021-04-14,140.0,184.0,19.0,20.0,6.0,8.0,14,4,2021
2021-04-15,165.0,221.0,1.0,20.0,5.0,8.0,15,4,2021
2021-04-16,172.0,175.0,21.0,21.0,5.0,9.0,16,4,2021
2021-04-17,148.0,175.0,21.0,21.0,5.0,9.0,17,4,2021
2021-04-18,148.0,175.0,21.0,21.0,5.0,9.0,18,4,2021
2021-04-19,148.0,175.0,21.0,21.0,5.0,9.0,19,4,2021
2021-04-20,148.0,175.0,21.0,21.0,5.0,9.0,20,4,2021
2021-04-21,148.0,175.0,21.0,21.0,5.0,9.0,21,4,2021
2021-04-22,148.0,175.0,21.0,21.0,5.0,9.0,22,4,2021
2021-04-23,148.0,175.0,21.0,21.0,5.0,9.0,23,4,2021
2021-04-24,148.0,175.0,21.0,21.0,5.0,9.0,24,4,2021
2021-04-25,148.0,175.0,21.0,21.0,5.0,9.0,25,4,2021
2021-04-26,148.0,175.0,21.0,21.0,5.0,9.0,26,4,2021
2021-04-27,148.0,175.0,21.0,21.0,5.0,9.0,27,4,2021
2021-04-28,148.0,175.0,21.0,21.0,5.0,9.0,28,4,2021
2021-04-29,148.0,175.0,21.0,21.0,5.0,9.0,29,4,2021
2021-04-30,148.0,175.0,21.0,21.0,5.0,9.0,30,4,2021
2021-05-01,183.5,175.0,9.0,24.0,7.0,11.0,1,5,2021
2021-05-02,183.5,175.0,9.0,24.0,7.0,11.0,2,5,2021
2021-05-03,183.5,175.0,9.0,24.0,7.0,11.0,3,5,2021
2021-05-04,183.5,175.0,9.0,24.0,7.0,11.0,4,5,2021
2021-05-05,183.5,175.0,9.0,24.0,7.0,11.0,5,5,2021
2021-05-06,183.5,175.0,9.0,24.0,7.0,11.0,6,5,2021
2021-05-07,183.5,175.0,9.0,24.0,7.0,11.0,7,5,2021
2021-05-08,183.5,175.0,9.0,24.0,7.0,11.0,8,5,2021
2021-05-09,183.5,175.0,9.0,24.0,7.0,11.0,9,5,2021
2021-05-10,183.5,175.0,9.0,24.0,7.0,11.0,10,5,2021
2021-05-11,183.5,175.0,9.0,24.0,7.0,11.0,11,5,2021
2021-05-12,183.5,175.0,9.0,24.0,7.0,11.0,12,5,2021
2021-05-13,183.5,175.0,9.0,24.0,7.0,11.0,13,5,2021
2021-05-14,183.5,175.0,9.0,24.0,7.0,11.0,14,5,2021
2021-05-15,183.5,175.0,9.0,24.0,7.0,11.0,15,5,2021
2021-05-16,183.5,175.0,9.0,24.0,7.0,11.0,16,5,2021
2021-05-17,183.5,175.0,9.0,24.0,7.0,11.0,17,5,2021
2021-05-18,183.5,175.0,9.0,24.0,7.0,11.0,18,5,2021
2021-05-19,183.5,175.0,9.0,24.0,7.0,11.0,19,5,2021
2021-05-20,183.5,175.0,9.0,24.0,7.0,11.0,20,5,2021
2021-05-21,183.5,175.0,9.0,24.0,7.0,11.0,21,5,2021
2021-05-22,183.5,175.0,9.0,24.0,7.0,11.0,22,5,2021
2021-05-23,183.5,175.0,9.0,24.0,7.0,11.0,23,5,2021
2021-05-24,183.5,175.0,9.0,24.0,7.0,11.0,24,5,2021
2021-05-25,183.5,175.0,9.0,24.0,7.0,11.0,25,5,2021
2021-05-26,183.5,175.0,9.0,24.0,7.0,11.0,26,5,2021
2021-05-27,183.5,175.0,9.0,24.0,7.0,11.0,27,5,2021
2021-05-28,183.5,175.0,9.0,24.0,7.0,11.0,28,5,2021
2021-05-29,183.5,175.0,9.0,24.0,7.0,11.0,29,5,2021
2021-05-30,183.5,175.0,9.0,24.0,7.0,11.0,30,5,2021
2021-05-31,183.5,175.0,9.0,24.0,7.0,11.0,31,5,2021
2021-06-01,183.5,175.0,9.0,24.0,7.0,11.0,1,6,2021
2021-06-02,183.5,175.0,9.0,24.0,7.0,11.0,2,6,2021
2021-06-03,183.5,175.0,9.0,24.0,7.0,11.0,3,6,2021
2021-06-04,183.5,175.0,9.0,24.0,7.0,11.0,4,6,2021
2021-06-05,183.5,175.0,9.0,24.0,7.0,11.0,5,6,2021
2021-06-06,183.5,175.0,9.0,24.0,7.0,11.0,6,6,2021
2021-06-07,183.5,175.0,9.0,24.0,7.0,11.0,7,6,2021
2021-06-08,183.5,175.0,9.0,24.0,7.0,11.0,8,6,2021
2021-06-09,183.5,175.0,9.0,24.0,7.0,11.0,9,6,2021
2021-06-10,183.5,175.0,9.0,24.0,7.0,11.0,10,6,2021
2021-06-11,183.5,175.0,9.0,24.0,7.0,11.0,11,6,2021
2021-06-12,183.5,175.0,9.0,24.0,7.0,11.0,12,6,2021
2021-06-13,183.5,175.0,9.0,24.0,7.0,11.0,13,6,2021
2021-06-14,183.5,175.0,9.0,24.0,7.0,11.0,14,6,2021
2021-06-15,183.5,175.0,9.0,24.0,7.0,11.0,15,6,2021
2021-06-16,183.5,175.0,9.0,24.0,7.0,11.0,16,6,2021
2021-06-17,183.5,175.0,9.0,24.0,7.0,11.0,17,6,2021
2021-06-18,183.5,175.0,9.0,24.0,7.0,11.0,18,6,2021
2021-06-19,183.5,175.0,9.0,24.0,7.0,11.0,19,6,2021
2021-06-20,183.5,175.0,9.0,24.0,7.0,11.0,20,6,2021
2021-06-21,183.5,175.0,9.0,24.0,7.0,11.0,21,6,2021
2021-06-22,183.5,175.0,9.0,24.0,7.0,11.0,22,6,2021
2021-06-23,183.5,175.0,9.0,24.0,7.0,11.0,23,6,2021
2021-06-24,183.5,175.0,9.0,24.0,7.0,11.0,24,6,2021
2021-06-25,183.5,175.0,9.0,24.0,7.0,11.0,25,6,2021
2021-06-26,183.5,175.0,9.0,24.0,7.0,11.0,26,6,2021
2021-06-27,183.5,175.0,9.0,24.0,7.0,11.0,27,6,2021
2021-06-28,183.5,175.0,9.0,24.0,7.0,11.0,28,6,2021
2021-06-29,183.5,175.0,9.0,24.0,7.0,11.0,29,6,2021
2021-06-30,183.5,175.0,9.0,24.0,7.0,11.0,30,6,2021
2021-07-01,183.5,175.0,9.0,24.0,7.0,11.0,1,7,2021
2021-07-02,183.5,175.0,9.0,24.0,7.0,11.0,2,7,2021
2021-07-03,183.5,175.0,9.0,24.0,7.0,11.0,3,7,2021
2021-07-04,183.5,175.0,9.0,24.0,7.0,11.0,4,7,2021
2021-07-05,183.5,175.0,9.0,24.0,7.0,11.0,5,7,2021
2021-07-06,183.5,175.0,9.0,24.0,7.0,11.0,6,7,2021
2021-07-07,183.5,175.0,9.0,24.0,7.0,11.0,7,7,2021
2021-07-08,183.5,175.0,9.0,24.0,7.0,11.0,8,7,2021
2021-07-09,183.5,175.0,9.0,24.0,7.0,11.0,9,7,2021
2021-07-10,183.5,175.0,9.0,24.0,7.0,11.0,10,7,2021
2021-07-11,183.5,175.0,9.0,24.0,7.0,11.0,11,7,2021
2021-07-12,183.5,175.0,9.0,24.0,7.0,11.0,12,7,2021
2021-07-13,183.5,175.0,9.0,24.0,7.0,11.0,13,7,2021
2021-07-14,183.5,175.0,9.0,24.0,7.0,11.0,14,7,2021
2021-07-15,183.5,175.0,9.0,24.0,7.0,11.0,15,7,2021
2021-07-16,183.5,175.0,9.0,24.0,7.0,11.0,16,7,2021
2021-07-17,183.5,175.0,9.0,24.0,7.0,11.0,17,7,2021
2021-07-18,183.5,175.0,9.0,24.0,7.0,11.0,18,7,2021
2021-07-19,183.5,175.0,9.0,24.0,7.0,11.0,19,7,2021
2021-07-20,183.5,175.0,9.0,24.0,7.0,11.0,20,7,2021
2021-07-21,183.5,175.0,9.0,24.0,7.0,11.0,21,7,2021
2021-07-22,183.5,175.0,9.0,24.0,7.0,11.0,22,7,2021
2021-07-23,183.5,175.0,9.0,24.0,7.0,11.0,23,7,2021
2021-07-24,183.5,175.0,9.0,24.0,7.0,11.0,24,7,2021
2021-07-25,183.5,175.0,9.0,24.0,7.0,11.0,25,7,2021
2021-07-26,183.5,175.0,9.0,24.0,7.0,11.0,26,7,2021
2021-07-27,183.5,175.0,9.0,24.0,7.0,11.0,27,7,2021
2021-07-28,183.5,175.0,9.0,24.0,7.0,11.0,28,7,2021
2021-07-29,183.5,175.0,9.0,24.0,7.0,11.0,29,7,2021
2021-07-30,183.5,175.0,9.0,24.0,7.0,11.0,30,7,2021
2021-07-31,183.5,175.0,9.0,24.0,7.0,11.0,31,7,2021
2021-08-01,183.5,175.0,9.0,24.0,7.0,11.0,1,8,2021
2021-08-02,183.5,175.0,9.0,24.0,7.0,11.0,2,8,2021
2021-08-03,183.5,175.0,9.0,24.0,7.0,11.0,3,8,2021
2021-08-04,183.5,175.0,9.0,24.0,7.0,11.0,4,8,2021
2021-08-05,183.5,175.0,9.0,24.0,7.0,11.0,5,8,2021
2021-08-06,183.5,175.0,9.0,24.0,7.0,11.0,6,8,2021
2021-08-07,183.5,175.0,9.0,24.0,7.0,11.0,7,8,2021
2021-08-08,183.5,175.0,9.0,24.0,7.0,11.0,8,8,2021
2021-08-09,183.5,175.0,9.0,24.0,7.0,11.0,9,8,2021
2021-08-10,183.5,175.0,9.0,24.0,7.0,11.0,10,8,2021
2021-08-11,183.5,175.0,9.0,24.0,7.0,11.0,11,8,2021
2021-08-12,183.5,175.0,9.0,24.0,7.0,11.0,12,8,2021
2021-08-13,183.5,175.0,9.0,24.0,7.0,11.0,13,8,2021
2021-08-14,183.5,175.0,9.0,24.0,7.0,11.0,14,8,2021
2021-08-15,183.5,175.0,9.0,24.0,7.0,11.0,15,8,2021
2021-08-16,183.5,175.0,9.0,24.0,7.0,11.0,16,8,2021
2021-08-17,183.5,175.0,9.0,24.0,7.0,11.0,17,8,2021
2021-08-18,183.5,175.0,9.0,24.0,7.0,11.0,18,8,2021
2021-08-19,183.5,175.0,9.0,24.0,7.0,11.0,19,8,2021
2021-08-20,183.5,175.0,9.0,24.0,7.0,11.0,20,8,2021
2021-08-21,183.5,175.0,9.0,24.0,7.0,11.0,21,8,2021
2021-08-22,183.5,175.0,9.0,24.0,7.0,11.0,22,8,2021
2021-08-23,183.5,175.0,9.0,24.0,7.0,11.0,23,8,2021
2021-08-24,183.5,175.0,9.0,24.0,7.0,11.0,24,8,2021
2021-08-25,183.5,175.0,9.0,24.0,7.0,11.0,25,8,2021
2021-08-26,183.5,175.0,9.0,24.0,7.0,11.0,26,8,2021
2021-08-27,183.5,175.0,9.0,24.0,7.0,11.0,27,8,2021
2021-08-28,183.5,175.0,9.0,24.0,7.0,11.0,28,8,2021
2021-08-29,183.5,175.0,9.0,24.0,7.0,11.0,29,8,2021
2021-08-30,183.5,175.0,9.0,24.0,7.0,11.0,30,8,2021
2021-08-31,183.5,175.0,9.0,24.0,7.0,11.0,31,8,2021
2021-09-01,183.5,175.0,9.0,24.0,7.0,11.0,1,9,2021
2021-09-02,183.5,175.0,9.0,24.0,7.0,11.0,2,9,2021
2021-09-03,183.5,175.0,9.0,24.0,7.0,11.0,3,9,2021
2021-09-04,183.5,175.0,9.0,24.0,7.0,11.0,4,9,2021
2021-09-05,183.5,175.0,9.0,24.0,7.0,11.0,5,9,2021
2021-09-06,183.5,175.0,9.0,24.0,7.0,11.0,6,9,2021
2021-09-07,183.5,175.0,9.0,24.0,7.0,11.0,7,9,2021
2021-09-08,183.5,175.0,9.0,24.0,7.0,11.0,8,9,2021
2021-09-09,183.5,175.0,9.0,24.0,7.0,11.0,9,9,2021
2021-09-10,183.5,175.0,9.0,24.0,7.0,11.0,10,9,2021
2021-09-11,183.5,175.0,9.0,24.0,7.0,11.0,11,9,2021
2021-09-12,183.5,175.0,9.0,24.0,7.0,11.0,12,9,2021
2021-09-13,183.5,175.0,9.0,24.0,7.0,11.0,13,9,2021
2021-09-14,183.5,175.0,9.0,24.0,7.0,11.0,14,9,2021
2021-09-15,183.5,175.0,9.0,24.0,7.0,11.0,15,9,2021
2021-09-16,183.5,175.0,9.0,24.0,7.0,11.0,16,9,2021
2021-09-17,183.5,175.0,9.0,24.0,7.0,11.0,17,9,2021
2021-09-18,183.5,175.0,9.0,24.0,7.0,11.0,18,9,2021
2021-09-19,183.5,175.0,9.0,24.0,7.0,11.0,19,9,2021
2021-09-20,183.5,175.0,9.0,24.0,7.0,11.0,20,9,2021
2021-09-21,183.5,175.0,9.0,24.0,7.0,11.0,21,9,2021
2021-09-22,183.5,175.0,9.0,24.0,7.0,11.0,22,9,2021
2021-09-23,183.5,175.0,9.0,24.0,7.0,11.0,23,9,2021
2021-09-24,183.5,175.0,9.0,24.0,7.0,11.0,24,9,2021
2021-09-25,183.5,175.0,9.0,24.0,7.0,11.0,25,9,2021
2021-09-26,183.5,175.0,9.0,24.0,7.0,11.0,26,9,2021
2021-09-27,183.5,175.0,9.0,24.0,7.0,11.0,27,9,2021
2021-09-28,183.5,175.0,9.0,24.0,7.0,11.0,28,9,2021
2021-09-29,183.5,175.0,9.0,24.0,7.0,11.0,29,9,2021
2021-09-30,183.5,175.0,9.0,24.0,7.0,11.0,30,9,2021
2021-10-01,183.5,175.0,9.0,24.0,7.0,11.0,1,10,2021
2021-10-02,183.5,175.0,9.0,24.0,7.0,11.0,2,10,2021
2021-10-03,183.5,175.0,9.0,24.0,7.0,11.0,3,10,2021
2021-10-04,183.5,175.0,9.0,24.0,7.0,11.0,4,10,2021
2021-10-05,183.5,175.0,9.0,24.0,7.0,11.0,5,10,2021
2021-10-06,183.5,175.0,9.0,24.0,7.0,11.0,6,10,2021
2021-10-07,183.5,175.0,9.0,24.0,7.0,11.0,7,10,2021
2021-10-08,183.5,175.0,9.0,24.0,7.0,11.0,8,10,2021
2021-10-09,183.5,175.0,9.0,24.0,7.0,11.0,9,10,2021
2021-10-10,183.5,175.0,9.0,24.0,7.0,11.0,10,10,2021
2021-10-11,183.5,175.0,9.0,24.0,7.0,11.0,11,10,2021
2021-10-12,183.5,175.0,9.0,24.0,7.0,11.0,12,10,2021
2021-10-13,183.5,175.0,9.0,24.0,7.0,11.0,13,10,2021
2021-10-14,183.5,175.0,9.0,24.0,7.0,11.0,14,10,2021
2021-10-15,183.5,175.0,9.0,24.0,7.0,11.0,15,10,2021
2021-10-16,183.5,175.0,9.0,24.0,7.0,11.0,16,10,2021
2021-10-17,183.5,175.0,9.0,24.0,7.0,11.0,17,10,2021
2021-10-18,183.5,175.0,9.0,24.0,7.0,11.0,18,10,2021
2021-10-19,183.5,175.0,9.0,24.0,7.0,11.0,19,10,2021
2021-10-20,183.5,175.0,9.0,24.0,7.0,11.0,20,10,2021
2021-10-21,183.5,175.0,9.0,24.0,7.0,11.0,21,10,2021
2021-10-22,183.5,175.0,9.0,24.0,7.0,11.0,22,10,2021
2021-10-23,183.5,175.0,9.0,24.0,7.0,11.0,23,10,2021
2021-10-24,183.5,175.0,9.0,24.0,7.0,11.0,24,10,2021
2021-10-25,183.5,175.0,9.0,24.0,7.0,11.0,25,10,2021
2021-10-26,183.5,175.0,9.0,24.0,7.0,11.0,26,10,2021
2021-10-27,183.5,175.0,9.0,24.0,7.0,11.0,27,10,2021
