date,pm25,pm10,o3,no2,so2,co
2019-04-25,85,77,50,12,2,5
2019-04-26,106,87,48,15,2,5
2019-04-27,115,77,38,10,2,5
2019-04-28,106,71,46,8,2,5
2019-04-29,93,74, ,8,1,4
2019-04-30,103,76,34,8,1,4
2019-05-01,100,89,32,7,2,4
2019-05-02,94,95,38,5,1,3
2019-05-03,87,78,34,6,2,3
2019-05-04,78,79,32,12,2,4
2019-05-05,86,85,34,21,4,6
2019-05-06,100,98,39,37,4,11
2019-05-07,122,96,38,22,4,7
2019-05-08,109,86,35,23,5,7
2019-05-09,103,88,37,25,6,7
2019-05-10,107,88,37,13,2,5
2019-05-11,112,61,41,10,1,4
2019-05-12,90,75,43,11,2,4
2019-05-13,99,72,37,12,1,5
2019-05-14,95,75,38,13,1,5
2019-05-15,99,67,32,15,2,5
2019-05-16,87,83,35,10,2,5
2019-05-17,105,91,32,12,3,5
2019-05-18,107,100,38,23,4,7
2019-05-19,129,84,45,9,1,5
2019-05-20,118,76,40,7,1,4
2019-05-21,100,66,43,10,2,4
2019-05-22,86,79,42,8,2,4
2019-05-23,105,65,39,15,1,6
2019-05-24,91,82,22,17,2,7
2019-05-25,113,94,34,22,3,7
2019-05-26,112,77,35,11,2,4
2019-05-27,97,85,33,15,2,5
2019-05-28,98,95,50,19,3,7
2019-05-29,120,81,48,8,1,5
2019-05-30,103,72,32,8,1,6
2019-05-31,91,63,29,8, ,4
2019-06-01,82,81,37,10,1,5
2019-06-02,97,51,27,5, ,4
2019-06-03,70,44,35,9, ,3
2019-06-04,66,64,37,11, ,4
2019-06-05,82,71,35,10, ,3
2019-06-06,93,53,37,9,1,3
2019-06-07,75,50,36,9, ,4
2019-06-08,79,47,39,9, ,4
2019-06-09,74,39,34,6, ,3
2019-06-10,61,33,25,6, ,3
2019-06-11,32,26,20,3, ,3
2019-06-12,28,21,17,3, ,2
2019-06-13,23,33,20,3, ,2
2019-06-14,41,49,19,3, ,2
2019-06-15,56,48,16,2, ,2
2019-06-16,56,54,15,2, ,2
2019-06-17,53,51,19,3, ,2
2019-06-18,52,55,19,3, ,3
2019-06-19,52,44,21,3, ,3
2019-06-20,38,52,25,6, ,3
2019-06-21,62,31,27,5, ,3
2019-06-22,49,40,20,7, ,3
2019-06-23,55,34,24,6, ,2
2019-06-24,49,37,20,10, ,4
2019-06-25,53,31,18,5, ,2
2019-06-26,38,20,15,3, ,2
2019-06-27,22,20,14,3, ,3
2019-06-28,32,16,14,4, ,3
2019-06-29,26,22,18,3, ,3
2019-06-30,35,28,12,3, ,3
2019-07-01,40,21,12,3, ,3
2019-07-02,38,35,13,3, ,2
2019-07-03,48,32,12,2, ,2
2019-07-04,38,29,11,3, ,2
2019-07-05,36,36,12,2, ,2
2019-07-06,39,37,13,2, ,2
2019-07-07,40,38,13,2, ,3
2019-07-08,43,30,13,2, ,2
2019-07-09,38,27,13,2, ,2
2019-07-10,28,34,11,3, ,3
2019-07-11,30,29,12,4, ,2
2019-07-12,28,26,11,3,1,2
2019-07-13,16,37,12,5, ,3
2019-07-14,36,30,11,4, ,2
2019-07-15,30,49,12,6, ,4
2019-07-16,49,44,14,6, ,2
2019-07-17,47,52,16,7, ,3
2019-07-18,60,47,22,9, ,4
2019-07-19,66,23,18,5, ,3
2019-07-20,39,25,14,5, ,3
2019-07-21,34,24,16,6, ,3
2019-07-22,20,23,13,5, ,2
2019-07-23,14,32,11,5, ,2
2019-07-24,25,24,11,6, ,3
2019-07-25,23,25,8,5, ,2
2019-07-26,32,26,9,5, ,3
2019-07-27,32,31,7,5, ,3
2019-07-28,39,24,7,5, ,3
2019-07-29,28,14,8,4, ,3
2019-07-30,17,18,8,5, ,2
2019-07-31,21,17,7,4, ,2
2019-08-01,18,10,6,4, ,2
2019-08-02,7,8,6,3, ,3
2019-08-03,10,7, ,3, , 
2019-08-04,6,11,7,4, ,7
2019-08-05,11,14,7,4, ,12
2019-08-06,9,16,6,4, ,7
2019-08-07,14,29,7,4, ,8
2019-08-08,25,30,9,3, ,7
2019-08-09,27,33,10,5, ,5
2019-08-10,28,41,9,5, ,8
2019-08-11,42,40,9,6, ,7
2019-08-12,47,53,9,8, ,5
2019-08-13,62,47,11,7, ,2
2019-08-14,53,39,10,6, ,2
2019-08-15,45,41,9,7, ,4
2019-08-16,33,48,12,7, ,3
2019-08-17,46,82,2,9, ,5
2019-08-18,77, , , , , 
2019-08-19, ,54,8,7, ,2
2019-08-20,59,49,10,8, ,2
2019-08-21,58,31,10,6, ,2
2019-08-22,33,38,10,6, ,2
2019-08-23,49,25,10,6, ,2
2019-08-24,33,24,11,4, ,2
2019-08-25,23,36,12,6, ,2
2019-08-26,39,51,14,6, ,1
2019-08-27,44,49,14,6, ,2
2019-08-28,40,33,9,6, ,3
2019-08-29,28,18,7,6, ,3
2019-08-30,19,17,8,4, ,2
2019-08-31,21,12,6,4, ,3
2019-09-01,18,15,7,4, ,2
2019-09-02,27,14,6,4, ,1
2019-09-03,15,14,7,4, ,1
2019-09-04,15,17,7,5, ,1
2019-09-05,19,22,5,6, ,1
2019-09-06,31,23, ,6, ,1
2019-09-07,33,21, ,5, ,2
2019-09-08,28,31,6,6, ,2
2019-09-09,38,33,9,6, ,2
2019-09-10,45,46,8,7, ,2
2019-09-11,56,44,4,7,2,2
2019-09-12,57,37,5,6, ,1
2019-09-13,52,34,9,8, ,1
2019-09-14,50,29,8,7, ,6
2019-09-15,43,41,8,7, ,3
2019-09-16,62,42,9,7, ,1
2019-09-17,67,32,20,11, ,1
2019-09-18,55,35,7,9, ,2
2019-09-19,64,30,7,10, ,1
2019-09-20,55,47,9,9, , 
2019-09-21,67,43,10,13, ,1
2019-09-22,67,45,6,13, ,2
2019-09-23,75,35,9,16, ,1
2019-09-24,68,26,8,11, ,1
2019-09-25,58,28,6,8, , 
2019-09-26,49,19,7,6, ,2
2019-09-27,27,34,9,6, ,2
2019-09-28,60,42,8,10, ,4
2019-09-29,73,49,8,16, ,7
2019-09-30,88,47,11,12, ,5
2019-10-01,83,51,11,12, ,4
2019-10-02,75,52,12,12, ,4
2019-10-03,75,53,13,12, ,4
2019-10-04,74,54,14,12, ,5
2019-10-05,88,47,17,11, ,4
2019-10-06,87,60,17,13, ,4
2019-10-07,107,60,16,11, ,4
2019-10-08,116,55,14,12, ,5
2019-10-09,115,47,13,19, ,4
2019-10-10,85,40,14,13, ,4
2019-10-11,72,43,16,12, ,3
2019-10-12,73,46,17,13, ,5
2019-10-13,82,60,13,12, ,4
2019-10-14,103,60,15,12, ,3
2019-10-15,110,66,15,15, ,5
2019-10-16,128,55,11,15, ,4
2019-10-17,100,38,11,12, ,4
2019-10-18,58,36,11,12, ,2
2019-10-19,52,34,10,11, ,4
2019-10-20,58,30,11,11, ,3
2019-10-21,44,57,11,14, ,6
2019-10-22,86,48,9,12, ,4
2019-10-23,76,34,5,8, ,4
2019-10-24,44,32,8,10, ,3
2019-10-25,44,28,7,8, ,3
2019-10-26,36,34,9,7, ,3
2019-10-27,60,68,12,10, ,4
2019-10-28,112,52,11,14, ,5
2019-10-29,88,51,12,14, ,4
2019-10-30,80,36,9,12, ,3
2019-10-31,47,39,10,12, ,2
2019-11-01,54,47,13,14, ,5
2019-11-02,62,55,16,14, ,6
2019-11-03,80,76,18,15, ,7
2019-11-04,120,101,18,19,1,6
2019-11-05,160,101,20,19, ,6
2019-11-06,156,79,19,16, ,4
2019-11-07,139,81,18,16, ,8
2019-11-08,139,91,22,15,1,5
2019-11-09,156,84,25,14,1,4
2019-11-10,139,71,17,17,1,4
2019-11-11,128,81,17,15,1,1
2019-11-12,112,76,24,16,1,2
2019-11-13,121,77,21,14,1,2
2019-11-14,139,83,21,19,4,3
2019-11-15,145,80,26,16,1,2
2019-11-16,141, , , , , 
2019-11-17, ,95,20,22,3,4
2019-11-18,150,102,29,17,3,4
2019-11-19,161,98,25,18,1,3
2019-11-20,162,88,23,16,3,2
2019-11-21,158,91,26,22,3,3
2019-11-22,156,93,23,21,2,4
2019-11-23,152,91,26,19,1,4
2019-11-24,158,95,24,19,1,4
2019-11-25,161,86,24,15,1,3
2019-11-26,155,83,19,17, ,9
2019-11-27,145,82,19,17,4,10
