date,pm25,pm10,o3,no2,so2,co
2017-04-16, ,29,18,8,2,5
2017-04-17, ,43,14,9,2,4
2017-04-18, ,42,11,10,2,6
2017-04-19, ,54,31,12,3,7
2017-04-20, ,51,61,11,2,5
2017-04-21, ,79, ,10,2,4
2017-04-22, ,63, ,16,2,5
2017-04-23, ,51,13,13,2,5
2017-04-24, ,52,17,12,2,4
2017-04-25, ,62,19,13,2,6
2017-04-26, ,53,20,10,2,6
2017-04-27, ,55,163,10,1,6
2017-04-28, ,60,40,9,2,6
2017-04-29, ,27, ,7,2,5
2017-04-30, ,45, ,11,2,4
2017-05-01, ,39,13,11,2,6
2017-05-02, ,32,19,13,2,5
2017-05-03, ,40,21,12,4,6
2017-05-04, ,39,18,12,2,5
2017-05-05, ,44,13,11,3,6
2017-05-06, ,32,35,13,4,7
2017-05-07, ,31,123,11,3,4
2017-05-08, ,41,13,17,5,5
2017-05-09, ,56,16,19,6,8
2017-05-10, ,50,17,14,5,8
2017-05-11, ,54,18,19,8,6
2017-05-12, ,55,21,18,9,5
2017-05-13, ,59,31,19,6,7
2017-05-14, ,56,19,15,4,5
2017-05-15, ,55,64,18,4,8
2017-05-16, ,31,225,15,4,6
2017-05-17, ,83,21,18,5,6
2017-05-18, ,38,26,18,8,6
2017-05-19, ,44,25,16,7,5
2017-05-20, ,48,18,19,6,4
2017-05-21, ,43,15,15,5,4
2017-05-22, ,34,16,16,5,4
2017-05-23, ,39,12,14,4,3
2017-05-24, ,36,12,13,5,4
2017-05-25, ,39,9,12,5,4
2017-05-26, ,27,18,16,7,6
2017-05-27, ,31,12,17,5,6
2017-05-28, ,31,19,26,6,7
2017-05-29, ,35,11,20,6,9
2017-05-30, ,34,229,27,4,5
2017-05-31, ,38,299,14,4,6
2017-06-01, ,42,72,15,4,4
2017-06-02, ,37,8,12,4,7
2017-06-03, ,69, , , , 
2017-06-04, , , ,17,3,5
2017-06-05, ,104,264,16,4,5
2017-06-06, ,89, ,19,7,6
2017-06-07, ,83,264,17,3,4
2017-06-08, ,94, ,17,4,6
2017-06-09, ,80, ,11,3,5
2017-06-10, ,30, ,15,10,6
2017-06-11, ,41, ,16,4,7
2017-06-12, ,25,21,22,4,6
2017-06-13, ,48,12,10,4,3
2017-06-14, ,31,10,11,4,5
2017-06-15, ,17,23,15,7,6
2017-06-16, ,34,23,13,7,6
2017-06-17, ,39,19,13,7,7
2017-06-18, ,30,191,14,5,7
2017-06-19, ,31,40,25,10,7
2017-06-20, ,30,25,25,9,6
2017-06-21, ,34,26,18,7,5
2017-06-22, ,32,12,45,3,5
2017-06-23, ,17,7,35,3,7
2017-06-24, ,32,218,58,80,6
2017-06-25, ,113,126,33,38,5
2017-06-26, ,65,9,17,4,7
2017-06-27, ,19,28,20,7,8
2017-06-28, ,26,38,18,10,6
2017-06-29, ,36,15,12,4,5
2017-06-30, ,21,217,40,44,6
2017-07-01, ,82,81,29,25,9
2017-07-02, ,61,11,19,5,6
2017-07-03, ,28, ,16,6,3
2017-07-04, ,22, , , , 
2017-07-05, , ,3,35,5,11
2017-07-06, ,30,164,43,46,4
2017-07-07, ,81,305,45,43,8
2017-07-08, ,90,66,28,23,4
2017-07-09, ,54,15,22,9,7
2017-07-10, ,36,295,27,5,7
2017-07-11, ,24, ,27,6,5
2017-07-12, ,45, ,19,3,4
2017-07-13, ,15, ,16,4,5
2017-07-14, ,21, ,13,3,5
2017-07-15, ,16,324,41,78,8
2017-07-16, ,97, ,14,4,3
2017-07-17, ,12,6,13,4,5
2017-07-18, ,19,5,13,5,4
2017-07-19, ,23,2,27,3,2
2017-07-20, ,36,5,22,5,5
2017-07-21, ,26,31,23,10,6
2017-07-22, ,35,4,18,4,7
2017-07-23, ,16,20,17,7,7
2017-07-24, ,17,8,19,7,4
2017-07-25, ,26,7,25,5,6
2017-07-26, ,38,7,23,4,5
2017-07-27, ,32,7,17,5,7
2017-07-28, ,39, , , , 
2017-07-29,,,,,,
2017-07-30, , ,8,28,4, 
2017-07-31, ,19, , , , 
2017-08-01,,,,,,
2017-08-02,,,,,,
2017-08-03,,,,,,
2017-08-04,,,,,,
2017-08-05,,,,,,
2017-08-06,,,,,,
2017-08-07,,,,,,
2017-08-08,,,,,,
2017-08-09,,,,,,
2017-08-10,,,,,,
2017-08-11,,,,,,
2017-08-12,,,,,,
2017-08-13,,,,,,
2017-08-14,,,,,,
2017-08-15,,,,,,
2017-08-16,,,,,,
2017-08-17,,,,,,
2017-08-18,,,,,,
2017-08-19,,,,,,
2017-08-20,,,,,,
2017-08-21,,,,,,
2017-08-22,,,,,,
2017-08-23,,,,,,
2017-08-24,,,,,,
2017-08-25,,,,,,
2017-08-26,,,,,,
2017-08-27,,,,,,
2017-08-28,,,,,,
2017-08-29,,,,,,
2017-08-30,,,,,,
2017-08-31,,,,,,
2017-09-01,,,,,,
2017-09-02,,,,,,
2017-09-03,,,,,,
2017-09-04,,,,,,
2017-09-05,,,,,,
2017-09-06,,,,,,
2017-09-07,,,,,,
2017-09-08,,,,,,
2017-09-09,,,,,,
2017-09-10,,,,,,
2017-09-11,,,,,,
2017-09-12,,,,,,
2017-09-13,,,,,,
2017-09-14,,,,,,
2017-09-15,,,,,,
2017-09-16,,,,,,
2017-09-17,,,,,,
2017-09-18,,,,,,
2017-09-19,,,,,,
2017-09-20,,,,,,
2017-09-21,,,,,,
2017-09-22,,,,,,
2017-09-23,,,,,,
2017-09-24,,,,,,
2017-09-25,,,,,,
2017-09-26,,,,,,
2017-09-27,,,,,,
2017-09-28,,,,,,
2017-09-29,,,,,,
2017-09-30,,,,,,
2017-10-01,,,,,,
2017-10-02,,,,,,
2017-10-03,,,,,,
2017-10-04,,,,,,
2017-10-05,,,,,,
2017-10-06,,,,,,
2017-10-07,,,,,,
2017-10-08,,,,,,
2017-10-09,,,,,,
2017-10-10,,,,,,
2017-10-11, , ,9,10,3,7
2017-10-12, ,15, , , , 
2017-10-13,,,,,,
2017-10-14,,,,,,
2017-10-15, , ,21,26,2,11
2017-10-16, ,75,18,27,2,10
2017-10-17, ,80,6,23,3,12
2017-10-18, ,99, , , , 
2017-10-19,,,,,,
2017-10-20,,,,,,
2017-10-21,,,,,,
2017-10-22,,,,,,
2017-10-23,,,,,,
2017-10-24,,,,,,
2017-10-25,,,,,,
2017-10-26,,,,,,
2017-10-27,,,,,,
2017-10-28,,,,,,
2017-10-29,,,,,,
2017-10-30,,,,,,
2017-10-31,,,,,,
2017-11-01,,,,,,
2017-11-02,,,,,,
2017-11-03,,,,,,
2017-11-04,,,,,,
2017-11-05,,,,,,
2017-11-06,,,,,,
2017-11-07,,,,,,
2017-11-08,,,,,,
2017-11-09,,,,,,
2017-11-10,,,,,,
2017-11-11,,,,,,
2017-11-12,,,,,,
2017-11-13,,,,,,
2017-11-14,,,,,,
2017-11-15,,,,,,
2017-11-16,,,,,,
2017-11-17,,,,,,
2017-11-18,,,,,,
2017-11-19,,,,,,
2017-11-20,,,,,,
2017-11-21,,,,,,
2017-11-22,,,,,,
2017-11-23,,,,,,
2017-11-24,,,,,,
2017-11-25,,,,,,
2017-11-26,,,,,,
2017-11-27,,,,,,
2017-11-28,,,,,,
2017-11-29,,,,,,
2017-11-30,,,,,,
2017-12-01,,,,,,
2017-12-02,,,,,,
2017-12-03,,,,,,
2017-12-04,,,,,,
2017-12-05,,,,,,
2017-12-06,,,,,,
2017-12-07,,,,,,
2017-12-08,,,,,,
2017-12-09,,,,,,
2017-12-10,,,,,,
2017-12-11,,,,,,
2017-12-12,,,,,,
2017-12-13,,,,,,
2017-12-14,,,,,,
2017-12-15,,,,,,
2017-12-16,,,,,,
2017-12-17,,,,,,
2017-12-18,,,,,,
2017-12-19,,,,,,
2017-12-20,,,,,,
2017-12-21,,,,,,
2017-12-22,,,,,,
2017-12-23,,,,,,
2017-12-24,,,,,,
