date,pm25,pm10,o3,no2,so2,co
2016-11-24,170, ,41,14,4,7
2016-11-25,171, ,37,14,1,4
2016-11-26,157, ,42,16,2,5
2016-11-27,176, ,37,14,1,6
2016-11-28,170, ,28,14,1,4
2016-11-29,169, ,36,13,1,3
2016-11-30,170, ,27,12,1,5
2016-12-01,159, ,13,11, ,3
2016-12-02,118, ,6,13, ,7
2016-12-03,85, ,3,12, ,5
2016-12-04,120, ,28,11, ,5
2016-12-05,122, ,31,10,1,4
2016-12-06,135, ,10,11,1,5
2016-12-07,127, ,19,14,1,5
2016-12-08,146, ,34,16,1,6
2016-12-09,162, ,51,14,4,5
2016-12-10,167, ,42,10,3,5
2016-12-11,162, ,23,2, ,7
2016-12-12,131, , , , , 
2016-12-13,,,,,,
2016-12-14,,,,,,
2016-12-15,,,,,,
2016-12-16,,,,,,
2016-12-17,,,,,,
2016-12-18,,,,,,
2016-12-19,,,,,,
2016-12-20,,,,,,
2016-12-21,,,,,,
2016-12-22,,,,,,
2016-12-23,,,,,,
2016-12-24,,,,,,
2016-12-25,,,,,,
2016-12-26,,,,,,
2016-12-27,,,,,,
2016-12-28,,,,,,
2016-12-29, , ,23,9,1,6
2016-12-30,145, ,20,10,4,10
2016-12-31,162, , ,13,1,8
2017-01-01,103, ,13,6,3,9
2017-01-02,116, ,16,7,4,8
2017-01-03,115, ,18,7,5,8
2017-01-04,112, ,24,7,5,8
2017-01-05,157, ,28,7,2,7
2017-01-06,164, ,39,6,1,7
2017-01-07,140, ,45,6,1,7
2017-01-08,122, ,39,7,3,7
2017-01-09,116, ,28,7,1,7
2017-01-10,243, ,40,6,4,8
2017-01-11,132, ,29,6,1,7
2017-01-12,188, ,24,7,1,7
2017-01-13,146, ,34,6,1,8
2017-01-14,143, ,30,4,2,8
2017-01-15,133, ,37,5,1,7
2017-01-16,150, ,41,7,2,7
2017-01-17,163, ,28,7,2,8
2017-01-18,129, ,26,6,1,7
2017-01-19,124, ,20,6,2,3
2017-01-20,153, ,26,6,1,2
2017-01-21,106, ,36,6,2,2
2017-01-22,130, ,34,7,7,2
2017-01-23,146, ,37,7,2,6
2017-01-24,135, ,39,5,1,4
2017-01-25,148, ,27,5,1,4
2017-01-26,122, ,10,4, ,3
2017-01-27,104, ,7,3,1,3
2017-01-28,70, ,7,5,1,3
2017-01-29,102, ,12,5,1,4
2017-01-30,106, ,26,4,1,8
2017-01-31,179, ,26,7,2,8
2017-02-01,115, ,23,7,1,8
2017-02-02,127, ,26,7,1,8
2017-02-03,123, ,33,7,2,8
2017-02-04,147, ,33,6,2,8
2017-02-05,161, ,38,7,2,8
2017-02-06,158, ,46,9,3,8
2017-02-07,165, ,39,9,1,7
2017-02-08,162, ,41,8,2,7
2017-02-09,168, ,32,8,2,7
2017-02-10,167, ,25,7,2,7
2017-02-11,163, ,30,5,1,7
2017-02-12,135, ,18,6,1,8
2017-02-13,124, ,26,5,1,9
2017-02-14,121, ,29,6,1,9
2017-02-15,142, ,39,6,1,8
2017-02-16,151, ,41,6,1,7
2017-02-17,160, ,32,8,1,7
2017-02-18,152, ,32,7,2,7
2017-02-19,153, ,33,6,1,7
2017-02-20,133, ,26,5,1,7
2017-02-21,136, ,20,5,2,7
2017-02-22,134, ,15,5,2,8
2017-02-23,110, ,11,6,2,7
2017-02-24,117, ,14,5,2,7
2017-02-25,102, ,14,4,2,7
2017-02-26,112, ,15,2,2,7
2017-02-27,142, ,23,4,3,8
2017-02-28,149, ,27,8,3,10
2017-03-01,164, ,27,8,3,8
2017-03-02,159, ,32,8,3,8
2017-03-03,150, ,7,7,1,6
2017-03-04,110, ,8,6,1,5
2017-03-05,95, ,8,7,1,6
2017-03-06,97, ,5,6,1,5
2017-03-07,100, ,4,4,1,5
2017-03-08,130, ,3,3,1,5
2017-03-09,91, ,10,3,1,5
2017-03-10,179, ,27,4,1,5
2017-03-11,147, ,16,4,1,5
2017-03-12,98, ,13,4,1,5
2017-03-13,75, ,12,3,1,5
2017-03-14,78, ,7,4,1,5
2017-03-15,101, ,8,4,1,6
2017-03-16,191, ,15,5,1,6
2017-03-17,97, ,26,4,3,8
2017-03-18,88, ,25,4,2,6
2017-03-19,162, ,23,4,2,6
2017-03-20,88, ,21,4,1,6
2017-03-21,80, ,20,3,1,6
2017-03-22,99, ,26,4,1,6
2017-03-23,105, ,33,5,1,7
2017-03-24,119, ,27,5,1,6
2017-03-25,153, ,25,5,1,6
2017-03-26,139, ,22,5,1,6
2017-03-27,127, ,13,4,1,5
2017-03-28,102, ,11,4,1,6
2017-03-29,98, ,17,4,2,6
2017-03-30,101, ,9,4,2,7
2017-03-31,80, ,10,4,2,7
2017-04-01,93, ,15,4,2,7
2017-04-02,103, ,26,4,2,6
2017-04-03,106, ,16,4,2,6
2017-04-04,101, ,69,4,1,6
2017-04-05,111, ,12,4,2,6
2017-04-06,110, ,21,4,1,6
2017-04-07,108, ,18,4,1,6
2017-04-08,122, ,19,4,1,6
2017-04-09,104, ,31,4,1,6
2017-04-10,120, ,37,4,1,6
2017-04-11,136, ,6,3,1,6
2017-04-12,89, ,15,3,1,7
2017-04-13,124, ,15,3,1,7
2017-04-14,118, ,17,3,2,8
2017-04-15,136, ,29,4,1,7
2017-04-16,136, ,46,4,2,8
2017-04-17,138, ,27,4,2,7
2017-04-18,153, ,19,4,2,6
2017-04-19,153, ,17,4,2,6
2017-04-20,140, ,37,4,2,7
2017-04-21,153, ,46,4,4,7
2017-04-22,149, ,41,4,3,6
2017-04-23,151, ,26,6,3,7
2017-04-24,140, ,20,4,3,7
2017-04-25,120, ,21,4,3,7
2017-04-26,125, ,19,4,3,7
2017-04-27,124, ,29,4,3,7
2017-04-28,132, ,11,5,4,6
2017-04-29,134, ,33,4,2,6
2017-04-30,119, ,25,4,3,6
2017-05-01,113, ,17,4,2,6
2017-05-02,99, ,13,4,3,6
2017-05-03,102, ,12,4,3,7
2017-05-04,112, ,13,4,3,6
2017-05-05,110, ,14,4,3,6
2017-05-06,107, ,14,4,3,5
2017-05-07,105, ,24,4,2,6
2017-05-08,110, ,28,4,3,6
2017-05-09,95, ,46,6,3,8
2017-05-10,130, ,13,5,3,9
2017-05-11,89, ,14,4,2,7
2017-05-12,110, ,19,4,4,7
2017-05-13,102, ,42,8,5,7
2017-05-14,127, ,66,4,3,8
2017-05-15,141, ,74,5,3,8
2017-05-16,140, ,54,5,3,8
2017-05-17,153, ,59,6,3,9
2017-05-18,183, ,57,7,3,9
2017-05-19,176, ,60,7,3,8
2017-05-20,138, ,54,5,2,8
2017-05-21,156, ,38,6,3,8
2017-05-22,121, ,58,7,3,8
2017-05-23,150, ,22,8,3,8
2017-05-24,147, ,41,9,4,7
2017-05-25,155, ,50,8,4,8
2017-05-26,150, ,43,6,5,7
2017-05-27,140, ,47,7,4,7
2017-05-28,124, ,22,7,3,8
2017-05-29,133, ,27,6,3,7
2017-05-30,121, ,28,6,3,8
2017-05-31,116, ,37,6,2,7
2017-06-01,120, ,31,6,2,6
2017-06-02,125, ,31,6,3,6
