date,pm25,pm10,o3,no2,so2,co
2018-01-05,161,112,24,21,7,27
2018-01-06,153,90,38,14,8,23
2018-01-07,117,98,38,16,8,22
2018-01-08,149,139,47,15,7,19
2018-01-09,178,132,31,17,7,22
2018-01-10,171,126,46,12,8,18
2018-01-11,170,131,31,16,8,20
2018-01-12,169,124,43,11,8,17
2018-01-13,164,133,37,11,7,19
2018-01-14,161,138,34,13,8,22
2018-01-15,174,112,29,14,7,17
2018-01-16,149,103,31,11,4,14
2018-01-17,142,92,33,13,8,11
2018-01-18,136,93,25,13,10,12
2018-01-19,127,89,33,13,10,10
2018-01-20,122,96,37,15,9,11
2018-01-21,129,103,28,13,9,12
2018-01-22,144,87,12,6,7,7
2018-01-23,136,88,4,12,7,8
2018-01-24,111,109,4,15,8,10
2018-01-25,144,135,3,20,10,11
2018-01-26,151,73,2,17,10,11
2018-01-27,107,80,1,16,10,9
2018-01-28,138,102,1,15,13,10
2018-01-29,158,124,1,17,20,13
2018-01-30,163,113,34,19,16,13
2018-01-31,178,219,46,27,15,13
2018-02-01,323,220,45,25,15,11
2018-02-02,310,101,27,20,18,10
2018-02-03,272,120,86,40,17,16
2018-02-04,126,125,25,25,13,14
2018-02-05,159,156,24,21,16,15
2018-02-06,167,137,20,17,14,14
2018-02-07,169,136,16,11,12,14
2018-02-08,155,72,12,12,11,12
2018-02-09,100,80,10,12,12,14
2018-02-10,94,69,12,8,11,12
2018-02-11,63,61,19,8,12,11
2018-02-12,88,74,28,13,13,13
2018-02-13,90,103,15,17,12,13
2018-02-14,165,87,30,12,8,9
2018-02-15,126,93,35,10,8,8
2018-02-16,133,91,37,11,9,9
2018-02-17,127,94,37,13,10,8
2018-02-18,124,116,55,15,11,9
2018-02-19,148,122,96,17,15,10
2018-02-20,145,108,91,14,12,10
2018-02-21,151,133,46,6,9,13
2018-02-22,174,110,31,29,8,12
2018-02-23,149,126,38,51,10,14
2018-02-24,161,117,53, ,10,15
2018-02-25,153,113,37, ,11,14
2018-02-26,156,132,41,29,11,16
2018-02-27,143,144,56,91,12,17
2018-02-28,170,143,37, ,12,17
2018-03-01,165,163,37,24,9,18
2018-03-02,194,138,23,23,9,17
2018-03-03,142,89,24,12,9,15
2018-03-04,121,81,29,14,8,15
2018-03-05,117,82,35,19,9,16
2018-03-06,123,73,21,13,9,15
2018-03-07,101,70,18,17,8,15
2018-03-08,94,74,23,22,9,16
2018-03-09,107,70,33,8,9,15
2018-03-10,97,75,32,17,10,16
2018-03-11,102,97,43,24,15,15
2018-03-12,131,71,103,18,15,12
2018-03-13,120,66,28,15,10,11
2018-03-14,92,72,208,14,9,11
2018-03-15,122,99,62,16,11,13
2018-03-16,139,90,52,12,10,13
2018-03-17,130,69,52,12,10,12
2018-03-18,89,54,44,11,10,12
2018-03-19,86,79,57,10,13,13
2018-03-20,108,56,33,5,20,12
2018-03-21,83,88,25,11,12,16
2018-03-22,142,92,30,12,15,15
2018-03-23,120,102,44,10,15,15
2018-03-24,124,106,48,14,17,21
2018-03-25,147,117,53,15,23,19
2018-03-26,160,76,49,8,10,9
2018-03-27,143,74,36,7,9,12
2018-03-28,254,61,31,7,11,10
2018-03-29,118,62,31,10,13,10
2018-03-30,135,71,25,8,13,10
2018-03-31,135,70,107,15,19,12
2018-04-01,139,58,31,10,14,11
2018-04-02,110,58,37,10,14,11
2018-04-03,82,61,33,7,10,10
2018-04-04,86,62,39,15,10,10
2018-04-05,89,71,32,24,12,11
2018-04-06,104,68,29,16,12,11
2018-04-07,102,65,25,13,12,12
2018-04-08,96,74,24,15,13,13
2018-04-09,110,71,35,9,12,12
2018-04-10,100,68,39,11,12,12
2018-04-11,103,65,41,9,12,11
2018-04-12,93,58,36,10,10,11
2018-04-13,84,58,35,9,10,11
2018-04-14,91,51,36,6,11,11
2018-04-15,74,54,40,7,11,11
2018-04-16,82,65,44,13,9,12
2018-04-17,106,61,43,10,11,12
2018-04-18,98,61,30,16,15,14
2018-04-19,94, , , , , 
2018-04-20,,,,,,
2018-04-21,,,,,,
2018-04-22,,,,,,
2018-04-23,,,,,,
2018-04-24,,,,,,
2018-04-25,,,,,,
2018-04-26,,,,,,
2018-04-27,,,,,,
2018-04-28,,,,,,
2018-04-29,,,,,,
2018-04-30,,,,,,
2018-05-01,,,,,,
2018-05-02,,,,,,
2018-05-03,,,,,,
2018-05-04,,,,,,
2018-05-05,,,,,,
2018-05-06,,,,,,
2018-05-07,,,,,,
2018-05-08,,,,,,
2018-05-09,,,,,,
2018-05-10,,,,,,
2018-05-11,,,,,,
2018-05-12,,,,,,
2018-05-13,,,,,,
2018-05-14,,,,,,
2018-05-15,,,,,,
2018-05-16,,,,,,
2018-05-17,,,,,,
2018-05-18,,,,,,
2018-05-19,,,,,,
2018-05-20,,,,,,
2018-05-21,,,,,,
2018-05-22,,,,,,
2018-05-23,,,,,,
2018-05-24,,,,,,
2018-05-25,,,,,,
2018-05-26,,,,,,
2018-05-27,,,,,,
2018-05-28,,,,,,
2018-05-29,,,,,,
2018-05-30,,,,,,
2018-05-31,,,,,,
2018-06-01,,,,,,
2018-06-02,,,,,,
2018-06-03,,,,,,
2018-06-04,,,,,,
2018-06-05,,,,,,
2018-06-06,,,,,,
2018-06-07,,,,,,
2018-06-08,,,,,,
2018-06-09,,,,,,
2018-06-10,,,,,,
2018-06-11,,,,,,
2018-06-12,,,,,,
2018-06-13,,,,,,
2018-06-14,,,,,,
2018-06-15,,,,,,
2018-06-16,,,,,,
2018-06-17,,,,,,
2018-06-18,,,,,,
2018-06-19,,,,,,
2018-06-20,,,,,,
2018-06-21,,,,,,
2018-06-22,,,,,,
2018-06-23,,,,,,
2018-06-24,,,,,,
2018-06-25,,,,,,
2018-06-26,,,,,,
2018-06-27,,,,,,
2018-06-28,,,,,,
2018-06-29,,,,,,
2018-06-30,,,,,,
2018-07-01,,,,,,
2018-07-02,,,,,,
2018-07-03,,,,,,
2018-07-04,,,,,,
2018-07-05,,,,,,
2018-07-06,,,,,,
2018-07-07,,,,,,
2018-07-08,,,,,,
2018-07-09,,,,,,
2018-07-10,,,,,,
2018-07-11,,,,,,
2018-07-12,,,,,,
2018-07-13,,,,,,
2018-07-14,,,,,,
2018-07-15,,,,,,
2018-07-16,,,,,,
2018-07-17,,,,,,
2018-07-18,,,,,,
2018-07-19,,,,,,
2018-07-20,,,,,,
2018-07-21,,,,,,
2018-07-22,,,,,,
2018-07-23,,,,,,
2018-07-24,,,,,,
2018-07-25,,,,,,
2018-07-26,,,,,,
2018-07-27,,,,,,
2018-07-28,,,,,,
2018-07-29,,,,,,
2018-07-30,,,,,,
2018-07-31,,,,,,
2018-08-01,,,,,,
2018-08-02,,,,,,
2018-08-03,,,,,,
2018-08-04,,,,,,
2018-08-05,,,,,,
2018-08-06,,,,,,
2018-08-07,,,,,,
2018-08-08,,,,,,
2018-08-09,,,,,,
2018-08-10,,,,,,
2018-08-11,,,,,,
2018-08-12,,,,,,
2018-08-13,,,,,,
2018-08-14,,,,,,
2018-08-15,,,,,,
2018-08-16,,,,,,
2018-08-17,,,,,,
2018-08-18,,,,,,
2018-08-19,,,,,,
2018-08-20,,,,,,
2018-08-21,,,,,,
2018-08-22,,,,,,
2018-08-23,,,,,,
2018-08-24,,,,,,
2018-08-25,,,,,,
2018-08-26,,,,,,
2018-08-27,,,,,,
2018-08-28,,,,,,
2018-08-29,,,,,,
2018-08-30,,,,,,
2018-08-31,,,,,,
2018-09-01,,,,,,
2018-09-02,,,,,,
2018-09-03,,,,,,
2018-09-04,,,,,,
2018-09-05,,,,,,
2018-09-06,,,,,,
2018-09-07,,,,,,
2018-09-08,,,,,,
2018-09-09,,,,,,
2018-09-10,,,,,,
2018-09-11,,,,,,
2018-09-12,,,,,,
2018-09-13,,,,,,
2018-09-14,,,,,,
2018-09-15,,,,,,
2018-09-16,,,,,,
2018-09-17,,,,,,
2018-09-18,,,,,,
2018-09-19,,,,,,
2018-09-20,,,,,,
2018-09-21,,,,,,
2018-09-22,,,,,,
2018-09-23,,,,,,
2018-09-24,,,,,,
2018-09-25,,,,,,
2018-09-26,,,,,,
2018-09-27,,,,,,
2018-09-28,,,,,,
2018-09-29,,,,,,
2018-09-30,,,,,,
2018-10-01,,,,,,
2018-10-02,,,,,,
2018-10-03,,,,,,
2018-10-04,,,,,,
2018-10-05,,,,,,
2018-10-06,,,,,,
2018-10-07,,,,,,
2018-10-08,,,,,,
2018-10-09,,,,,,
2018-10-10,,,,,,
2018-10-11,,,,,,
2018-10-12,,,,,,
2018-10-13,,,,,,
2018-10-14,,,,,,
2018-10-15,,,,,,
2018-10-16,,,,,,
2018-10-17,,,,,,
2018-10-18,,,,,,
2018-10-19,,,,,,
2018-10-20,,,,,,
2018-10-21,,,,,,
2018-10-22,,,,,,
2018-10-23,,,,,,
2018-10-24,,,,,,
2018-10-25,,,,,,
2018-10-26,,,,,,
2018-10-27,,,,,,
2018-10-28,,,,,,
2018-10-29,,,,,,
2018-10-30,,,,,,
2018-10-31,,,,,,
2018-11-01,,,,,,
2018-11-02,,,,,,
2018-11-03,,,,,,
2018-11-04,,,,,,
2018-11-05,,,,,,
2018-11-06,,,,,,
2018-11-07,,,,,,
2018-11-08,,,,,,
2018-11-09,,,,,,
2018-11-10,,,,,,
2018-11-11,,,,,,
2018-11-12,,,,,,
2018-11-13,,,,,,
2018-11-14,,,,,,
2018-11-15,,,,,,
2018-11-16,,,,,,
2018-11-17,,,,,,
2018-11-18,,,,,,
2018-11-19,,,,,,
2018-11-20,,,,,,
2018-11-21,,,,,,
2018-11-22,,,,,,
2018-11-23,,,,,,
2018-11-24,,,,,,
2018-11-25,,,,,,
2018-11-26,,,,,,
2018-11-27,,,,,,
2018-11-28,,,,,,
2018-11-29,,,,,,
2018-11-30, ,119,31,18,8,24
2018-12-01,153,118,37,16,9,20
2018-12-02,152,132,49,19,8,17
2018-12-03,161,113,35,29,7,21
2018-12-04,153,130,22,32,8,31
2018-12-05,155,83,18,10,10,13
2018-12-06,119,106,19,21,9,18
2018-12-07,137,117,22,21,11,20
2018-12-08,145,108,22,20,11,19
2018-12-09,136,99,22,19,9,16
2018-12-10,130,113,19,37,9,20
2018-12-11,137, , , , , 
2018-12-12,,,,,,
2018-12-13,,,,,,
2018-12-14, ,102,17,20,15,16
2018-12-15,141,100,21,16,16,16
2018-12-16,146,90,22,17,11,15
2018-12-17,133,106,26,22,11,17
2018-12-18,150,93,25,49,10,17
2018-12-19,152,88,20,32,10,15
2018-12-20,120,94,23,30,9,17
2018-12-21,130,113,25,33,9,23
2018-12-22,160,119,25,28,10,23
2018-12-23,170,133,26,27,8,24
2018-12-24,172,124,26,17,11,24
2018-12-25,167,91,21,22,9,16
2018-12-26,155,89,17,22,11,16
2018-12-27,156,99,21,24,13,18
2018-12-28,155,91,18,31,13,18
2018-12-29,152,102,18,30,19,19
2018-12-30,163, , , , , 
2018-12-31, ,139,19,29,10,24
2019-01-01,160,140,34,28,13,28
2019-01-02,162,189,31,26,12,32
2019-01-03,176,155,32,26,11,31
2019-01-04,165,131,31,29,12,24
2019-01-05,159,139,27,26,10,24
2019-01-06,160,105,24,30,10,19
2019-01-07,136,111,43,25,15,24
2019-01-08,138,123,52,21,10,22
2019-01-09,157,150,32,22,9,26
2019-01-10,160,145,31,21,16,29
2019-01-11,164,142,35,21,17,24
2019-01-12,153,151,34,15,15,27
2019-01-13,153,118,33,19,12,20
2019-01-14,153,117,30,23,14,22
2019-01-15,154,120,32,21,13,22
2019-01-16,154,145,14,21,13,29
2019-01-17,165,140,15,23,12,26
2019-01-18,162,150,14,22,17,29
2019-01-19,164,179,15,11,17,29
2019-01-20,169,89,10,7,13,18
2019-01-21,128,77,16,15,11,17
2019-01-22,99,80,12,18,10,14
2019-01-23,80,98,20,31,8,15
2019-01-24,128,90,40,35,5,16
2019-01-25,127,84,34,32,6,16
2019-01-26,108,81,15,30,5,15
2019-01-27,104,83,27,5,6,20
2019-01-28,118,85,31,17,6,18
2019-01-29,120,109,31, ,8,25
2019-01-30,131,109,27, ,11,26
2019-01-31,127,99,47, ,8,20
2019-02-01,129,115,41, ,8,20
2019-02-02,135,151,50, ,10,28
2019-02-03,158,131,30,7,10,28
2019-02-04,145,127,41,13,9,24
2019-02-05,153,96,32,10,7,16
2019-02-06,119,70,23,10,5,14
2019-02-07,64,124,23,16,6,14
2019-02-08,123,117,24,15,10,17
2019-02-09,159,137,39,13,12,25
2019-02-10,166,157,44,15,12,28
2019-02-11,174,134,35,20,12,29
2019-02-12,171,101,35,15,10,23
2019-02-13,162,72,38,14,8,16
2019-02-14,129,83,40,13,7,16
2019-02-15,128,88,39,16,8,19
2019-02-16,139,107,73,15,9,20
2019-02-17,147,91,44,14,9,19
2019-02-18,138,83,47,15,8,19
2019-02-19,133,114,53,12,11,26
2019-02-20,141,64,31,9,8,14
2019-02-21,101,73,31,9,8,16
2019-02-22,106,121,51,14,10,22
2019-02-23,140,86,39,9,8,16
2019-02-24,93,81,38,11,7,17
2019-02-25,102,80,20,10,3,14
2019-02-26,84,77,17,8,3,15
2019-02-27,73,90,10,9,4,20
2019-02-28,59,98,59,17,8,21
2019-03-01,116,126,41,15,7,24
2019-03-02,118,49,31,5,3,14
2019-03-03,57,62,34,2,3,14
2019-03-04,59,86,37,2,3,13
2019-03-05,71,68,39,4,3,14
2019-03-06,74,74,43,6,3,15
2019-03-07,78,77,48,7,3,16
2019-03-08,87,89,57,8,4,18
2019-03-09,103,102,39,7,4,17
2019-03-10,90,87,21,3,3,14
2019-03-11,75,68,39,3,2,13
2019-03-12,69,68,58,4,3,13
2019-03-13,74,72,35,6,2,14
2019-03-14,70,79,54,7,1,15
2019-03-15,84,102,58,11,2,19
2019-03-16,109,89,40,9,1,17
2019-03-17,106,95,52,10,2,20
2019-03-18,112,93,26,8,3,20
2019-03-19,100,69,42,4,1,15
2019-03-20,83,62,26,1,1,13
2019-03-21,66,54,16,2,1,12
2019-03-22,62,80,31,4,1,12
2019-03-23,92,121,42,9,2, 
2019-03-24,124,126,32,15,2,15
2019-03-25,138,98,24,10, ,15
2019-03-26,106,86,15,4,11,14
2019-03-27,99,75,16,4,21,14
2019-03-28,95,73,12,1,14,13
2019-03-29,88,67,8,2,14,13
2019-03-30,76,68,6,2,13,12
2019-03-31,63,66,6,1,15,12
2019-04-01,67,67,25,8,11,15
2019-04-02,72,69,31,13,11,16
2019-04-03,82,54,16,8,11,15
2019-04-04,59,50,19,8,11,15
2019-04-05,64,55,6,9,11,16
2019-04-06,62,58,7,10,11,16
2019-04-07,64,49,14,10,11,16
2019-04-08,57,50,15,8,11,15
2019-04-09,59,45,12,8,11,16
2019-04-10,54,53,14,7,11,15
2019-04-11,60,60,19,9,12,16
2019-04-12,75,80,17,15,12,18
2019-04-13,96,64,8,14,12,17
2019-04-14,73,63,31,13,11,17
2019-04-15,69,76,21,11,10,16
2019-04-16,83,43,9,9,9,15
2019-04-17,49,66,27,15,10,16
2019-04-18,69,69,12,12,10,16
2019-04-19,70,59,15,15,10,17
2019-04-20,72,56,7,10,10,17
2019-04-21,69,60,19,12,11,16
2019-04-22,69,57,28,10,12,16
2019-04-23,62,55,26,6,12,16
2019-04-24,59,47,27,7,11,15
2019-04-25,59,59,20,8,10,16
2019-04-26,60,72,13,10,12,17
2019-04-27,82,72,8,12,11,17
2019-04-28,75,66,7,10,12,16
2019-04-29,73,65,11,8,12,16
2019-04-30,71,67,5,5,11,16
2019-05-01,65,80,17,6,11,15
2019-05-02,70,65,5,6,9,16
2019-05-03,62,60,9,7,9,16
2019-05-04,56,58,7,4,10,16
2019-05-05,55,52,8,5,10,16
2019-05-06,57,44,11,6,11,16
2019-05-07,48,41,12,4,12,15
2019-05-08,49,41,5,5,12,15
2019-05-09,42,42,13,5,12,15
2019-05-10,48,39,7,8,12,16
2019-05-11,48,52,6,8,12,16
2019-05-12,55,58,6,6,12,16
2019-05-13,64,53,12,7,11,15
2019-05-14,56,54,15,7,11,13
2019-05-15,56,50,13,6,10,12
2019-05-16,57,53,6,8,9,13
2019-05-17,55,59,6,9,12,14
2019-05-18,58,50,7,9,12,13
2019-05-19,48,48,15,7,8,14
2019-05-20,46,56,6,6,5,16
2019-05-21,53,39,6,5,5,15
2019-05-22,43,46,9,6,6,16
2019-05-23,64,62,7,5,5,15
2019-05-24,58,51,16,4,6,12
2019-05-25,53,59,10,4,8,12
2019-05-26,59,66,10,4,7,13
2019-05-27,63,58,8,4,5,15
2019-05-28,59,50,16,4,5,15
2019-05-29,55,42,8,4,5,12
2019-05-30,50,41,21,5,7,13
2019-05-31,51,40,10,6,8,14
2019-06-01,49,38,10,6,8,14
2019-06-02,48,41,10,6,8,14
2019-06-03,58,39,10,5,9,14
2019-06-04,47,41,10,5,9,14
2019-06-05,48,38,10,5,9,14
2019-06-06,40,40,12,5,10,14
2019-06-07,44,43,13,7,10,13
2019-06-08,46,51,13,7,10,14
2019-06-09,57,45,13,7,10,16
2019-06-10,58,50,14,8,11,16
2019-06-11,59,50,13,7,11,19
2019-06-12,53,59,13,5,10,18
2019-06-13,58,60,6,4,10,20
2019-06-14,59,55,6,9,10,19
2019-06-15,53,58,5,8,10,17
2019-06-16,45,51,5,7,10,17
2019-06-17,53,46,5,7,10,17
2019-06-18,48,49,6,7,10,18
2019-06-19,55,56,6,7,10,17
2019-06-20,47,51,5,6,11,17
2019-06-21,49,51,5,7,11,17
2019-06-22,49,52,5,6,11,17
2019-06-23,44,54,5,7,12,18
2019-06-24,54,49,5,7,12,19
2019-06-25,55,47,5,7,12,18
2019-06-26,45,36,5,7,9,19
2019-06-27,45,33,5,7, ,17
2019-06-28,40,43,5,9, ,18
2019-06-29,39,54,5,9, ,19
2019-06-30,55,31,5,9,4,20
2019-07-01,38,29,6,12,12,23
2019-07-02,45,39,6,8,12,21
2019-07-03,44,61,6,7,12,22
2019-07-04,53,65,6,8,12,20
2019-07-05,45,44,6,8,12,18
2019-07-06,42,59,6,7,12,18
2019-07-07,46,54,5,8,12,18
2019-07-08,46,46,6,8,12,18
2019-07-09,44,33,6,7,20,18
2019-07-10,44,46,6,6, ,19
2019-07-11,58,51,6,6, ,19
2019-07-12,64,46,6,6, ,19
2019-07-13,48,46,5,6, ,19
2019-07-14,38,46,5,6, ,19
2019-07-15,44,49,6,6, ,19
2019-07-16,44,49,5,5, ,19
2019-07-17,56,49,5,6,8,19
2019-07-18,51,54,5,5,9,20
2019-07-19,53,55,5,5,9,22
2019-07-20,57,46,5,6,8,23
2019-07-21,57,51,6,7,7,22
2019-07-22,63,30,4,5,7,22
2019-07-23,37, , , , , 
2019-07-24,,,,,,
2019-07-25, ,56,3,8,5,19
2019-07-26,43,42,6,7,5,19
2019-07-27,287,41,6,7,5,19
2019-07-28, ,39,6,7,4,20
2019-07-29, ,43,6,7,4,20
2019-07-30,52,37,6,6,4,20
2019-07-31,36,38,5,6,4,20
2019-08-01,36,33,5,6,4,20
2019-08-02,46,25,4,6,6,19
2019-08-03,100,37,5,5,6,19
2019-08-04,90,36,5,6,5,19
2019-08-05,68,33,4,6,4,19
2019-08-06,42,40,4,6,4,19
2019-08-07,42,53,4,6,4,20
2019-08-08,67,48,4,7,4,20
2019-08-09,57,47,4,6,4,20
2019-08-10,56,46,4,6,4,20
2019-08-11,47,35,4,6,4,20
2019-08-12,50,39,4,6,4,20
2019-08-13,53,42,4,6,4,20
2019-08-14,49,38,4,5,4,20
2019-08-15,41,36,4,5,5,20
2019-08-16,52,44,4,2,3,20
2019-08-17,51,36,4,3, ,20
2019-08-18,44,35,13,3,2,19
2019-08-19,48,41,3,3,5,15
2019-08-20,62,42,10,3,5,17
2019-08-21,100,42,2,3,5,18
2019-08-22,69,36,3,4,6,20
2019-08-23,77,36,3,3,6,21
2019-08-24,106, ,2,4, ,23
2019-08-25,41,58,2,4,6,22
2019-08-26,55, , , , , 
2019-08-27, ,41,2,4,7,21
2019-08-28,44,48,2,5,7,23
2019-08-29,45,47,2,5,7,23
2019-08-30,42,41,2,4,7,22
2019-08-31,42,32,2,4,7,22
2019-09-01,33,41,2,4,7,23
2019-09-02,35,32,2,4,7,23
2019-09-03,27,29,2,5,7,23
2019-09-04,30,37,2,4,7,22
2019-09-05,34,39,2,4,7,21
2019-09-06,34,49,2,5,7,22
2019-09-07,56,53,2,6,8,23
2019-09-08,32,59,2,5,6,16
2019-09-09,43,54,2,5,3,6
2019-09-10,48,57,2,5,5,10
2019-09-11,47,45,2,4,6,10
2019-09-12,42,56,2,6,6,12
2019-09-13,51,54,9,4,6,10
2019-09-14,56, ,4,8,6,14
2019-09-15,39,92,4,5,7,13
2019-09-16,38,51,4,7,7,15
2019-09-17,48,50,5,9,7,16
2019-09-18,63,52,5,14,7,18
2019-09-19,70,50,5,12,6,18
2019-09-20,60,51,5,9,3,17
2019-09-21,74,66,5,8,3,16
2019-09-22,60, ,5,7,3,16
2019-09-23,74, ,5,6,3,15
2019-09-24,51, ,5,9,3,17
2019-09-25,46, ,5,11,3,20
2019-09-26,58, ,5,9,2,16
2019-09-27,41, , ,7, , 
2019-09-28,38, , ,7, , 
2019-09-29,44, , ,7, , 
2019-09-30,45, , ,4, , 
2019-10-01,37, ,4,6,2,18
2019-10-02,62, ,5,6,2,19
2019-10-03,67,38,5,8,2,20
2019-10-04,64,51,5,10,2,24
2019-10-05,81,50,5,10,2,24
2019-10-06,78,52,5,9,2,21
2019-10-07,92,56,5,8,2,21
2019-10-08,103,38,5,10,2,20
2019-10-09,66,54,5,10,2,23
2019-10-10,90,45,5,11,2,22
2019-10-11,77,59,5,10,2,22
2019-10-12,94,52,5,10,2,25
2019-10-13,86,63,6,11,2,24
2019-10-14,112,65,5,14,2,24
2019-10-15,114,71,5,17,2,27
2019-10-16,123,68,5,13,2,26
2019-10-17,130,73,5,14,2,28
2019-10-18,114,41,5,12,2,31
2019-10-19,73,31,5,11,2,29
2019-10-20,58,36,5,9,2,28
2019-10-21,59,44,5,8,2,23
2019-10-22,63,35,5,9,2,27
2019-10-23,61,52,5,10,2,30
2019-10-24,85,49,5,10,2,30
2019-10-25,69,59,5,9,3,29
2019-10-26,75,54,5,9,3,32
2019-10-27,88,58,5,8,2,25
2019-10-28,109,65,4,8,2,24
2019-10-29,114,62,5,9,2,27
2019-10-30,103,68,5,11,4,31
2019-10-31,113,56,8,29,5,28
2019-11-01,158,52,7,32,4,27
2019-11-02,67,44,8,33,3,29
2019-11-03,61,50,8,26,3,29
2019-11-04,79,47,9,27,3,30
2019-11-05,82,61,8,26,3,32
2019-11-06,107,38,8,20,3,29
2019-11-07,57,26,8,19,3,27
2019-11-08,44,49,8,25,3,30
2019-11-09,69,61,9,24,3,33
2019-11-10,98,62,11,27,3,35
2019-11-11,114,66,19,30,3,37
2019-11-12,121,68,10,34,3,28
2019-11-13,124,67,12,30,3,19
2019-11-14,117,71,11,31,4,20
2019-11-15,132,70,14,27,4,19
2019-11-16,154,67,15,27,3,21
2019-11-17,126,67,17,26,4,20
2019-11-18,131,81,23,31,4,25
2019-11-19,138,81,17,26,4,26
2019-11-20,135,86,13,30,4,25
2019-11-21,130,98,16,35,4,26
2019-11-22,132,71,16,30,4,25
2019-11-23,126,71,20,27,4,24
2019-11-24,123,54,18,26,4,24
2019-11-25,145,80,11,30,5,30
2019-11-26,139,55,6,24,4,20
2019-11-27,91,84,11,27,4,25
2019-11-28,113,85,7,26,12,28
2019-11-29,132,80,44,25,4,23
2019-11-30,106,81,14,22,3,29
2019-12-01,134,87,8,20,4,25
2019-12-02,138,51,8,21,4,26
2019-12-03,92,52,9,20,5,24
2019-12-04,104,72,11,20,4,26
2019-12-05,112,60,9,22,5,31
2019-12-06,122,66,17,21,6,28
2019-12-07,118,65,22,23,8,29
2019-12-08,116,81,19,19,14,31
2019-12-09,115,37,18,18,18,32
2019-12-10,111,67,16,14,22,31
2019-12-11,126,66,22,16,22,32
2019-12-12,120,224,16,17,22,30
2019-12-13,95,51,16,13,23,31
2019-12-14,108,53,17,15,23,34
2019-12-15,116,75,16,15,24,40
2019-12-16,135,67,13,16,17,26
2019-12-17,130,68,10,16,9,14
2019-12-18,113,70,12,16,8,16
2019-12-19,121,77,14,18,8,20
2019-12-20,134,79,10,20,8,21
2019-12-21,133,77,10,18,8,23
2019-12-22,132,78,14,16,10,19
2019-12-23,142,82,13,17,9,19
2019-12-24,156,85,9,16,10,19
2019-12-25,157,48,10,12,10,16
2019-12-26,124,71,12,14,10,13
2019-12-27,144,74,11,14,6,19
2019-12-28,116,78,12,13,6,22
2019-12-29,117, , , , , 
2019-12-30,,,,,,
2019-12-31, ,88,27,15,5,22
2020-01-01,131,76,14,12,6,21
2020-01-02,136,59,37,11,6,19
2020-01-03,140,37,21,10,1,17
2020-01-04,128,30,16,13,1,21
2020-01-05,133,35,17,15,3,22
2020-01-06,124,74,17,15,5,24
2020-01-07,132,55,23,12,9,19
2020-01-08,112,62,74,16,10,21
2020-01-09,119,75,15,19,13,23
2020-01-10,127,82,17,21,17,27
2020-01-11,133,167,24,20,16,34
2020-01-12,128,4,21,12,13,21
2020-01-13,96, ,16,11,11,18
2020-01-14,68, ,20,10,9,18
2020-01-15,77, ,13,12,6,20
2020-01-16,74, ,20,13,4,21
2020-01-17,111, ,18,15,5,25
2020-01-18,137, ,20,17,8,26
2020-01-19,137, ,17,17,11,34
2020-01-20,150, ,15,19,12,37
2020-01-21,149, ,18,20,13,40
2020-01-22,141, ,15,15,14,34
2020-01-23,144, ,16,17,13,32
2020-01-24,123, ,25,14,13,32
2020-01-25,142, ,27,17,13,33
2020-01-26,139, ,24,6,10,21
2020-01-27,96, ,500,1,5,21
2020-01-28,68, ,7,1, ,25
2020-01-29,59, ,10,1, ,28
2020-01-30,110, ,11,1, ,29
2020-01-31,112, ,16,1, ,30
2020-02-01,124, ,9,1, ,32
2020-02-02,128, ,12,1, ,33
2020-02-03,124, ,9,1, ,35
2020-02-04,118, ,14,1, ,33
2020-02-05,125, ,15,1, ,33
2020-02-06,90, ,14,1, ,34
2020-02-07,95, ,15,1, ,34
2020-02-08,121, ,7,1, ,34
2020-02-09,123, ,6,1, ,34
2020-02-10,113, ,18,1, ,33
2020-02-11,123,18,54,35,3,27
2020-02-12,113, ,104,60,3,21
2020-02-13,118,45,143,48,4,19
2020-02-14,125,64,41,25,4,19
2020-02-15,105,86,76,23,5,18
2020-02-16,118,102,51,46,6,23
2020-02-17,152,102,52,54,6,24
2020-02-18,140,100,45,48,7,26
2020-02-19,138,68,31,33,7,20
2020-02-20,106,56,44,30,6,17
2020-02-21,75,80,51,34,6,19
2020-02-22,123,88,43,46,7,24
2020-02-23,124,90,41,49,7,21
2020-02-24,136,75,43,54,6,23
2020-02-25,103,83,59,44,6,20
2020-02-26,93,78,38,55,6,22
2020-02-27,108,104,46,65,7,27
2020-02-28,131,91,16,54,7,24
2020-02-29,118,50,13,18,6,16
2020-03-01,82, , , , , 
2020-03-02,,,,,,
2020-03-03, ,60,13,8,7,13
2020-03-04,72,61,15,22,7,13
2020-03-05,76,53,16,13,7,12
2020-03-06,61,65,14,15,7,13
2020-03-07,71,64,21,26,7,16
2020-03-08,65,69,16,22,7,16
2020-03-09,81,51,16,20,7,17
2020-03-10,72,38,16,13,7,14
2020-03-11,48,44,13,17,6,14
2020-03-12,62,59,15,20,6,14
2020-03-13,77,70,18,24,6,15
2020-03-14,75,94,25,41,7,20
2020-03-15,101,96,29,53,8,24
2020-03-16,121,101,33,57,10,27
2020-03-17,129,75,41,39,9,13
2020-03-18,96,52,18,28,9,10
2020-03-19,78,29,17,10,9,8
2020-03-20,65,42,14,16,10,8
2020-03-21,60,39,21,12,10,8
2020-03-22,68,35,20,11,10,8
2020-03-23,61,62,30,13,10,8
